OID,Cid,TargetCid,SpawnerCid,Kind,Zone,Location
1034,1034,101002,0,Doodad,1000,"(X=390870.000000,Y=-161905.000000,Z=1355.000000)"
1043,1043,101002,0,Doodad,1000,"(X=390625.000000,Y=-166175.000000,Z=1355.000000)"
1046,1046,101002,0,Doodad,1000,"(X=392110.000000,Y=-163600.000000,Z=1355.000000)"
1048,1048,101002,0,Doodad,1000,"(X=386653.000000,Y=-162308.000000,Z=1365.000000)"
1057,1057,101002,0,Doodad,1000,"(X=386020.000000,Y=-161741.000000,Z=1362.000000)"
1073,1073,101002,0,Doodad,1000,"(X=385755.000000,Y=-161227.000000,Z=1357.000000)"
1078,1078,101002,0,Doodad,1000,"(X=387244.000000,Y=-162135.000000,Z=1356.000000)"
1081,1081,101002,0,Doodad,1000,"(X=390030.000000,Y=-161845.000000,Z=1365.000000)"
1082,1082,101002,0,Doodad,1000,"(X=391605.000000,Y=-163165.000000,Z=1355.000000)"
1097,1097,101002,0,Doodad,1000,"(X=363705.000000,Y=-142125.000000,Z=1450.000000)"
1098,1098,101002,0,Doodad,1000,"(X=364900.000000,Y=-150863.000000,Z=1447.000000)"
1114,1114,101002,0,Doodad,1000,"(X=362617.000000,Y=-145663.000000,Z=1449.000000)"
1124,1124,101002,0,Doodad,1000,"(X=366455.000000,Y=-146350.000000,Z=1445.000000)"
1146,1146,101002,0,Doodad,1000,"(X=361750.000000,Y=-145304.000000,Z=1449.000000)"
1152,1152,101002,0,Doodad,1000,"(X=364010.000000,Y=-150674.000000,Z=1454.000000)"
1161,1161,101002,0,Doodad,1000,"(X=364884.000000,Y=-150378.000000,Z=1447.000000)"
1168,1168,101002,0,Doodad,1000,"(X=368445.000000,Y=-149230.000000,Z=1445.000000)"
1172,1172,101002,0,Doodad,1000,"(X=365970.000000,Y=-146320.000000,Z=1450.000000)"
1189,1189,101002,0,Doodad,1000,"(X=368855.000000,Y=-149430.000000,Z=1445.000000)"
1202,1202,101002,0,Doodad,1000,"(X=361918.000000,Y=-145572.000000,Z=1452.000000)"
1206,1206,101002,0,Doodad,1000,"(X=363740.000000,Y=-141835.000000,Z=1450.000000)"
1225,1225,101002,0,Doodad,1000,"(X=383832.000000,Y=-144573.000000,Z=139.000000)"
1235,1235,101002,0,Doodad,1000,"(X=378403.000000,Y=-151766.000000,Z=959.000000)"
1248,1248,101002,0,Doodad,1000,"(X=379803.000000,Y=-145012.000000,Z=145.000000)"
480,480,101003,0,Doodad,1000,"(X=354300.000000,Y=-161160.000000,Z=2430.000000)"
484,484,101003,0,Doodad,1000,"(X=351640.000000,Y=-157535.000000,Z=2425.000000)"
489,489,101003,0,Doodad,1000,"(X=351405.000000,Y=-161435.000000,Z=2425.000000)"
497,497,101003,0,Doodad,1000,"(X=354385.000000,Y=-160875.000000,Z=2430.000000)"
515,515,101003,0,Doodad,1000,"(X=351325.000000,Y=-155620.000000,Z=2425.000000)"
522,522,101003,0,Doodad,1000,"(X=357969.000000,Y=-156458.000000,Z=2437.000000)"
527,527,101003,0,Doodad,1000,"(X=350890.000000,Y=-155500.000000,Z=2430.000000)"
528,528,101003,0,Doodad,1000,"(X=355713.000000,Y=-153539.000000,Z=2438.000000)"
537,537,101003,0,Doodad,1000,"(X=351745.000000,Y=-161475.000000,Z=2430.000000)"
538,538,101003,0,Doodad,1000,"(X=350635.000000,Y=-155135.000000,Z=2430.000000)"
539,539,101003,0,Doodad,1000,"(X=351650.000000,Y=-157845.000000,Z=2425.000000)"
540,540,101003,0,Doodad,1000,"(X=355423.000000,Y=-154359.000000,Z=2435.000000)"
542,542,101003,0,Doodad,1000,"(X=351220.000000,Y=-157945.000000,Z=2425.000000)"
572,572,101003,0,Doodad,1000,"(X=380530.000000,Y=-179730.000000,Z=1865.000000)"
579,579,101003,0,Doodad,1000,"(X=378775.000000,Y=-180640.000000,Z=1865.000000)"
584,584,101003,0,Doodad,1000,"(X=383130.000000,Y=-180685.000000,Z=1865.000000)"
590,590,101003,0,Doodad,1000,"(X=375340.000000,Y=-182510.000000,Z=1865.000000)"
598,598,101003,0,Doodad,1000,"(X=374930.000000,Y=-182390.000000,Z=1870.000000)"
607,607,101003,0,Doodad,1000,"(X=378380.000000,Y=-180520.000000,Z=1870.000000)"
608,608,101003,0,Doodad,1000,"(X=382935.000000,Y=-180130.000000,Z=1860.000000)"
613,613,101003,0,Doodad,1000,"(X=380815.000000,Y=-179845.000000,Z=1865.000000)"
632,632,101003,0,Doodad,1000,"(X=371022.000000,Y=-171807.000000,Z=1868.000000)"
648,648,101003,0,Doodad,1000,"(X=370007.000000,Y=-169327.000000,Z=1869.000000)"
649,649,101003,0,Doodad,1000,"(X=368615.000000,Y=-173308.000000,Z=1867.000000)"
669,669,101003,0,Doodad,1000,"(X=361475.000000,Y=-157776.000000,Z=2435.000000)"
673,673,101003,0,Doodad,1000,"(X=359983.000000,Y=-158490.000000,Z=2435.000000)"
682,682,101003,0,Doodad,1000,"(X=365300.000000,Y=-153822.000000,Z=1447.000000)"
687,687,101003,0,Doodad,1000,"(X=368690.000000,Y=-155135.000000,Z=1447.000000)"
691,691,101003,0,Doodad,1000,"(X=359739.000000,Y=-155906.000000,Z=2436.000000)"
700,700,101003,0,Doodad,1000,"(X=366891.000000,Y=-155801.000000,Z=1447.000000)"
706,706,101003,0,Doodad,1000,"(X=367303.000000,Y=-155199.000000,Z=1447.000000)"
719,719,101003,0,Doodad,1000,"(X=358590.000000,Y=-159002.000000,Z=2430.000000)"
724,724,101003,0,Doodad,1000,"(X=370195.000000,Y=-156332.000000,Z=1449.000000)"
725,725,101003,0,Doodad,1000,"(X=361308.000000,Y=-157282.000000,Z=2431.000000)"
727,727,101003,0,Doodad,1000,"(X=369415.825644,Y=-156297.887091,Z=1444.868081)"
740,740,101003,0,Doodad,1000,"(X=378516.000000,Y=-178234.000000,Z=1870.000000)"
751,751,101003,0,Doodad,1000,"(X=376760.000000,Y=-178862.000000,Z=1867.000000)"
753,753,101003,0,Doodad,1000,"(X=377397.000000,Y=-174651.000000,Z=1883.000000)"
756,756,101003,0,Doodad,1000,"(X=373672.000000,Y=-174511.000000,Z=1881.000000)"
758,758,101003,0,Doodad,1000,"(X=373952.000000,Y=-175161.000000,Z=1881.000000)"
772,772,101003,0,Doodad,1000,"(X=382058.000000,Y=-166498.000000,Z=1366.000000)"
787,787,101003,0,Doodad,1000,"(X=372606.000000,Y=-174603.000000,Z=1873.000000)"
793,793,101003,0,Doodad,1000,"(X=376696.000000,Y=-173390.000000,Z=1867.000000)"
796,796,101003,0,Doodad,1000,"(X=377361.000000,Y=-178035.000000,Z=1870.000000)"
867,867,101003,0,Doodad,1000,"(X=373886.000000,Y=-163803.000000,Z=1357.000000)"
883,883,101003,0,Doodad,1000,"(X=374899.000000,Y=-163741.000000,Z=1357.000000)"
896,896,101003,0,Doodad,1000,"(X=383598.000000,Y=-166327.000000,Z=1361.000000)"
937,937,101003,0,Doodad,1000,"(X=377343.000000,Y=-164157.000000,Z=1358.000000)"
955,955,101003,0,Doodad,1000,"(X=380120.000000,Y=-160264.000000,Z=1358.000000)"
971,971,101003,0,Doodad,1000,"(X=387450.000000,Y=-167970.000000,Z=1355.000000)"
981,981,101003,0,Doodad,1000,"(X=389175.000000,Y=-168555.000000,Z=1355.000000)"
1008,1008,101003,0,Doodad,1000,"(X=391265.000000,Y=-163535.000000,Z=1355.000000)"
1012,1012,101003,0,Doodad,1000,"(X=386588.000000,Y=-161202.000000,Z=1357.000000)"
1066,1066,101003,0,Doodad,1000,"(X=389360.000000,Y=-161935.000000,Z=1355.000000)"
1088,1088,101003,0,Doodad,1000,"(X=390730.000000,Y=-165465.000000,Z=1355.000000)"
1094,1094,101003,0,Doodad,1000,"(X=366775.000000,Y=-146055.000000,Z=1445.000000)"
1104,1104,101003,0,Doodad,1000,"(X=364565.000000,Y=-145825.000000,Z=1445.000000)"
1106,1106,101003,0,Doodad,1000,"(X=365381.000000,Y=-149858.000000,Z=1447.000000)"
1108,1108,101003,0,Doodad,1000,"(X=364292.000000,Y=-150085.000000,Z=1446.000000)"
1111,1111,101003,0,Doodad,1000,"(X=362625.000000,Y=-147835.000000,Z=1447.000000)"
1112,1112,101003,0,Doodad,1000,"(X=368680.000000,Y=-149320.000000,Z=1445.000000)"
1119,1119,101003,0,Doodad,1000,"(X=366977.000000,Y=-152937.000000,Z=1446.000000)"
1121,1121,101003,0,Doodad,1000,"(X=363680.000000,Y=-142365.000000,Z=1440.000000)"
1122,1122,101003,0,Doodad,1000,"(X=364310.000000,Y=-145660.000000,Z=1445.000000)"
1123,1123,101003,0,Doodad,1000,"(X=368410.000000,Y=-149525.000000,Z=1445.000000)"
1125,1125,101003,0,Doodad,1000,"(X=363675.000000,Y=-142975.000000,Z=1440.000000)"
1133,1133,101003,0,Doodad,1000,"(X=362132.000000,Y=-147222.000000,Z=1447.000000)"
1134,1134,101003,0,Doodad,1000,"(X=362895.000000,Y=-142090.000000,Z=1460.000000)"
1136,1136,101003,0,Doodad,1000,"(X=366280.000000,Y=-145930.000000,Z=1445.000000)"
1139,1139,101003,0,Doodad,1000,"(X=363992.000000,Y=-147376.000000,Z=1447.000000)"
1158,1158,101003,0,Doodad,1000,"(X=363000.000000,Y=-145361.000000,Z=1464.000000)"
1160,1160,101003,0,Doodad,1000,"(X=359174.000000,Y=-151343.000000,Z=2430.000000)"
1179,1179,101003,0,Doodad,1000,"(X=368275.000000,Y=-149305.000000,Z=1445.000000)"
1186,1186,101003,0,Doodad,1000,"(X=366140.000000,Y=-146545.000000,Z=1445.000000)"
1187,1187,101003,0,Doodad,1000,"(X=366461.000000,Y=-151882.000000,Z=1447.000000)"
1190,1190,101003,0,Doodad,1000,"(X=364665.000000,Y=-145580.000000,Z=1445.000000)"
1192,1192,101003,0,Doodad,1000,"(X=359183.000000,Y=-152273.000000,Z=2435.000000)"
191,191,102001,0,Doodad,1000,"(X=357253.000000,Y=-129459.000000,Z=-1033.000000)"
193,193,102001,0,Doodad,1000,"(X=351575.000000,Y=-127936.000000,Z=-1985.000000)"
205,205,102001,0,Doodad,1000,"(X=358149.000000,Y=-131502.000000,Z=-522.000000)"
231,231,102001,0,Doodad,1000,"(X=354229.000000,Y=-122202.000000,Z=-1986.000000)"
234,234,102001,0,Doodad,1000,"(X=357305.000000,Y=-127254.000000,Z=-1804.000000)"
283,283,102001,0,Doodad,1000,"(X=360455.000000,Y=-134316.000000,Z=-522.000000)"
284,284,102001,0,Doodad,1000,"(X=363369.000000,Y=-133666.000000,Z=-515.000000)"
288,288,102001,0,Doodad,1000,"(X=359377.000000,Y=-134581.000000,Z=-521.000000)"
290,290,102001,0,Doodad,1000,"(X=358633.000000,Y=-130449.000000,Z=-622.000000)"
292,292,102001,0,Doodad,1000,"(X=358669.000000,Y=-133242.000000,Z=-521.000000)"
295,295,102001,0,Doodad,1000,"(X=361252.000000,Y=-130922.000000,Z=-528.000000)"
301,301,102001,0,Doodad,1000,"(X=359943.000000,Y=-132866.000000,Z=-517.000000)"
307,307,102001,0,Doodad,1000,"(X=360070.000000,Y=-131697.000000,Z=-522.000000)"
308,308,102001,0,Doodad,1000,"(X=360536.000000,Y=-130907.000000,Z=-526.000000)"
309,309,102001,0,Doodad,1000,"(X=359360.000000,Y=-130468.000000,Z=-526.000000)"
311,311,102001,0,Doodad,1000,"(X=361733.000000,Y=-134059.000000,Z=-515.000000)"
312,312,102001,0,Doodad,1000,"(X=358890.000000,Y=-132195.000000,Z=-525.000000)"
314,314,102001,0,Doodad,1000,"(X=361612.000000,Y=-132603.000000,Z=-515.000000)"
323,323,102001,0,Doodad,1000,"(X=362278.000000,Y=-131505.000000,Z=-514.000000)"
325,325,102001,0,Doodad,1000,"(X=383821.000000,Y=-140988.000000,Z=-349.000000)"
329,329,102001,0,Doodad,1000,"(X=381897.000000,Y=-141258.000000,Z=-341.000000)"
336,336,102001,0,Doodad,1000,"(X=381609.000000,Y=-141684.000000,Z=-349.000000)"
351,351,102001,0,Doodad,1000,"(X=381333.000000,Y=-139226.000000,Z=-347.000000)"
362,362,102001,0,Doodad,1000,"(X=384107.000000,Y=-139933.000000,Z=-346.000000)"
366,366,102001,0,Doodad,1000,"(X=381540.000000,Y=-138837.000000,Z=-344.000000)"
369,369,102001,0,Doodad,1000,"(X=376153.000000,Y=-133022.000000,Z=-340.000000)"
374,374,102001,0,Doodad,1000,"(X=379018.000000,Y=-133478.000000,Z=-346.000000)"
383,383,102001,0,Doodad,1000,"(X=375154.000000,Y=-137281.000000,Z=-345.000000)"
384,384,102001,0,Doodad,1000,"(X=379069.000000,Y=-131227.000000,Z=-346.000000)"
388,388,102001,0,Doodad,1000,"(X=378934.000000,Y=-129760.000000,Z=-354.000000)"
390,390,102001,0,Doodad,1000,"(X=379311.000000,Y=-130908.000000,Z=-346.000000)"
399,399,102001,0,Doodad,1000,"(X=378922.000000,Y=-136318.000000,Z=-344.000000)"
404,404,102001,0,Doodad,1000,"(X=376379.570346,Y=-135882.552780,Z=-345.393700)"
414,414,102001,0,Doodad,1000,"(X=378762.000000,Y=-136787.000000,Z=-351.000000)"
415,415,102001,0,Doodad,1000,"(X=383655.000000,Y=-136847.000000,Z=-354.000000)"
416,416,102001,0,Doodad,1000,"(X=358813.000000,Y=-127533.000000,Z=-1594.000000)"
434,434,102001,0,Doodad,1000,"(X=385617.000000,Y=-142532.000000,Z=-345.000000)"
438,438,102001,0,Doodad,1000,"(X=386875.000000,Y=-134890.000000,Z=-345.000000)"
444,444,102001,0,Doodad,1000,"(X=384493.000000,Y=-136675.000000,Z=-349.000000)"
452,452,102001,0,Doodad,1000,"(X=384230.000000,Y=-131850.000000,Z=-355.000000)"
456,456,102001,0,Doodad,1000,"(X=385119.000000,Y=-139425.000000,Z=-349.000000)"
459,459,102001,0,Doodad,1000,"(X=388225.000000,Y=-134240.000000,Z=-355.000000)"
461,461,102001,0,Doodad,1000,"(X=388115.000000,Y=-135095.000000,Z=-360.000000)"
462,462,102001,0,Doodad,1000,"(X=384845.000000,Y=-132480.000000,Z=-360.000000)"
469,469,102001,0,Doodad,1000,"(X=389640.000000,Y=-139635.000000,Z=-360.000000)"
483,483,102001,0,Doodad,1000,"(X=355871.000000,Y=-155930.000000,Z=2435.000000)"
501,501,102001,0,Doodad,1000,"(X=351835.000000,Y=-158450.000000,Z=2430.000000)"
533,533,102001,0,Doodad,1000,"(X=350280.000000,Y=-155370.000000,Z=2430.000000)"
543,543,102001,0,Doodad,1000,"(X=354555.000000,Y=-161315.000000,Z=2430.000000)"
595,595,102001,0,Doodad,1000,"(X=380565.000000,Y=-181645.000000,Z=1865.000000)"
599,599,102001,0,Doodad,1000,"(X=377985.000000,Y=-180090.000000,Z=1865.000000)"
619,619,102001,0,Doodad,1000,"(X=375560.000000,Y=-182325.000000,Z=1865.000000)"
640,640,102001,0,Doodad,1000,"(X=368429.000000,Y=-173676.000000,Z=1899.000000)"
676,676,102001,0,Doodad,1000,"(X=370033.000000,Y=-159686.000000,Z=863.000000)"
678,678,102001,0,Doodad,1000,"(X=367899.000000,Y=-154301.000000,Z=1447.000000)"
702,702,102001,0,Doodad,1000,"(X=369160.000000,Y=-159640.000000,Z=866.000000)"
712,712,102001,0,Doodad,1000,"(X=368639.000000,Y=-159907.000000,Z=866.000000)"
731,731,102001,0,Doodad,1000,"(X=361451.000000,Y=-158083.000000,Z=2435.000000)"
734,734,102001,0,Doodad,1000,"(X=377608.000000,Y=-177405.000000,Z=1872.000000)"
739,739,102001,0,Doodad,1000,"(X=381370.000000,Y=-178480.000000,Z=1860.000000)"
742,742,102001,0,Doodad,1000,"(X=375385.000000,Y=-168058.000000,Z=1360.000000)"
749,749,102001,0,Doodad,1000,"(X=374993.000000,Y=-167841.000000,Z=1358.000000)"
750,750,102001,0,Doodad,1000,"(X=380837.000000,Y=-167270.000000,Z=1357.000000)"
754,754,102001,0,Doodad,1000,"(X=373123.000000,Y=-170091.000000,Z=1870.000000)"
757,757,102001,0,Doodad,1000,"(X=381813.000000,Y=-176037.000000,Z=1866.000000)"
791,791,102001,0,Doodad,1000,"(X=373161.000000,Y=-177350.000000,Z=1880.000000)"
802,802,102001,0,Doodad,1000,"(X=382306.000000,Y=-167531.000000,Z=1358.000000)"
833,833,102001,0,Doodad,1000,"(X=376816.000000,Y=-172691.000000,Z=1867.000000)"
839,839,102001,0,Doodad,1000,"(X=376187.000000,Y=-167321.000000,Z=1358.000000)"
869,869,102001,0,Doodad,1000,"(X=375008.000000,Y=-164896.000000,Z=1357.000000)"
870,870,102001,0,Doodad,1000,"(X=372943.000000,Y=-164815.000000,Z=1358.000000)"
871,871,102001,0,Doodad,1000,"(X=375475.000000,Y=-160667.000000,Z=835.000000)"
876,876,102001,0,Doodad,1000,"(X=381779.000000,Y=-160557.000000,Z=1360.000000)"
879,879,102001,0,Doodad,1000,"(X=373415.000000,Y=-164830.000000,Z=1357.000000)"
882,882,102001,0,Doodad,1000,"(X=383837.000000,Y=-164052.000000,Z=1363.000000)"
884,884,102001,0,Doodad,1000,"(X=379719.000000,Y=-159004.000000,Z=1357.000000)"
894,894,102001,0,Doodad,1000,"(X=382156.000000,Y=-165831.000000,Z=1358.000000)"
900,900,102001,0,Doodad,1000,"(X=380005.000000,Y=-159845.000000,Z=1357.000000)"
935,935,102001,0,Doodad,1000,"(X=376705.000000,Y=-159550.000000,Z=835.000000)"
952,952,102001,0,Doodad,1000,"(X=384037.000000,Y=-162771.000000,Z=1363.000000)"
961,961,102001,0,Doodad,1000,"(X=388015.000000,Y=-167980.000000,Z=1355.000000)"
972,972,102001,0,Doodad,1000,"(X=387275.000000,Y=-167325.000000,Z=1360.000000)"
976,976,102001,0,Doodad,1000,"(X=385925.000000,Y=-169245.000000,Z=1355.000000)"
979,979,102001,0,Doodad,1000,"(X=386270.000000,Y=-169085.000000,Z=1355.000000)"
988,988,102001,0,Doodad,1000,"(X=385855.000000,Y=-168595.000000,Z=1350.000000)"
990,990,102001,0,Doodad,1000,"(X=386645.000000,Y=-167625.000000,Z=1355.000000)"
996,996,102001,0,Doodad,1000,"(X=389230.000000,Y=-166550.000000,Z=1355.000000)"
1004,1004,102001,0,Doodad,1000,"(X=388845.000000,Y=-165285.000000,Z=1360.000000)"
1016,1016,102001,0,Doodad,1000,"(X=384789.000000,Y=-164106.000000,Z=1362.000000)"
1021,1021,102001,0,Doodad,1000,"(X=391765.000000,Y=-163550.000000,Z=1355.000000)"
1027,1027,102001,0,Doodad,1000,"(X=385832.000000,Y=-160651.000000,Z=1357.000000)"
1029,1029,102001,0,Doodad,1000,"(X=387342.000000,Y=-161369.000000,Z=1358.000000)"
1031,1031,102001,0,Doodad,1000,"(X=390575.000000,Y=-162595.000000,Z=1355.000000)"
1049,1049,102001,0,Doodad,1000,"(X=387305.000000,Y=-162571.000000,Z=1357.000000)"
1058,1058,102001,0,Doodad,1000,"(X=390980.000000,Y=-163395.000000,Z=1355.000000)"
1076,1076,102001,0,Doodad,1000,"(X=389460.000000,Y=-165600.000000,Z=1360.000000)"
1147,1147,102001,0,Doodad,1000,"(X=366895.000000,Y=-144915.000000,Z=1445.000000)"
1154,1154,102001,0,Doodad,1000,"(X=363165.000000,Y=-141780.000000,Z=1450.000000)"
1166,1166,102001,0,Doodad,1000,"(X=359268.000000,Y=-152467.000000,Z=2435.000000)"
1180,1180,102001,0,Doodad,1000,"(X=368465.000000,Y=-148630.000000,Z=1445.000000)"
1181,1181,102001,0,Doodad,1000,"(X=362597.000000,Y=-144884.000000,Z=1445.000000)"
1200,1200,102001,0,Doodad,1000,"(X=361361.000000,Y=-148487.000000,Z=1447.000000)"
1219,1219,102001,0,Doodad,1000,"(X=378188.000000,Y=-147433.000000,Z=155.000000)"
1221,1221,102001,0,Doodad,1000,"(X=381418.000000,Y=-148669.000000,Z=166.000000)"
1222,1222,102001,0,Doodad,1000,"(X=381870.000000,Y=-145112.000000,Z=146.000000)"
1227,1227,102001,0,Doodad,1000,"(X=383044.000000,Y=-145079.000000,Z=142.000000)"
1232,1232,102001,0,Doodad,1000,"(X=374714.000000,Y=-145128.000000,Z=144.000000)"
1233,1233,102001,0,Doodad,1000,"(X=374342.000000,Y=-144757.000000,Z=151.000000)"
1241,1241,102001,0,Doodad,1000,"(X=377624.000000,Y=-146996.000000,Z=157.000000)"
1243,1243,102001,0,Doodad,1000,"(X=381911.000000,Y=-148692.000000,Z=249.000000)"
1250,1250,102001,0,Doodad,1000,"(X=385865.000000,Y=-146370.000000,Z=151.000000)"
1253,1253,102001,0,Doodad,1000,"(X=386485.000000,Y=-146632.000000,Z=139.000000)"
1256,1256,102001,0,Doodad,1000,"(X=386238.000000,Y=-145598.000000,Z=141.000000)"
337,337,102002,0,Doodad,1000,"(X=375964.000000,Y=-141432.000000,Z=-352.000000)"
402,402,102002,0,Doodad,1000,"(X=383823.000000,Y=-138023.000000,Z=-346.000000)"
428,428,102002,0,Doodad,1000,"(X=387015.000000,Y=-142430.000000,Z=-345.000000)"
432,432,102002,0,Doodad,1000,"(X=386355.000000,Y=-143286.000000,Z=-347.000000)"
441,441,102002,0,Doodad,1000,"(X=385425.000000,Y=-135060.000000,Z=-345.000000)"
443,443,102002,0,Doodad,1000,"(X=390000.000000,Y=-140335.000000,Z=-360.000000)"
445,445,102002,0,Doodad,1000,"(X=389925.000000,Y=-137980.000000,Z=-350.000000)"
479,479,102002,0,Doodad,1000,"(X=358117.000000,Y=-158347.000000,Z=2435.000000)"
491,491,102002,0,Doodad,1000,"(X=351560.000000,Y=-158135.000000,Z=2425.000000)"
492,492,102002,0,Doodad,1000,"(X=355843.000000,Y=-157007.000000,Z=2432.000000)"
498,498,102002,0,Doodad,1000,"(X=350545.000000,Y=-156070.000000,Z=2430.000000)"
500,500,102002,0,Doodad,1000,"(X=350635.000000,Y=-154970.000000,Z=2430.000000)"
505,505,102002,0,Doodad,1000,"(X=354655.000000,Y=-160870.000000,Z=2430.000000)"
512,512,102002,0,Doodad,1000,"(X=356385.000000,Y=-160335.000000,Z=2430.000000)"
514,514,102002,0,Doodad,1000,"(X=351565.000000,Y=-158700.000000,Z=2425.000000)"
521,521,102002,0,Doodad,1000,"(X=354420.000000,Y=-161645.000000,Z=2425.000000)"
554,554,102002,0,Doodad,1000,"(X=357105.000000,Y=-150690.000000,Z=2434.000000)"
569,569,102002,0,Doodad,1000,"(X=376710.000000,Y=-182565.000000,Z=1870.000000)"
580,580,102002,0,Doodad,1000,"(X=380180.000000,Y=-181680.000000,Z=1865.000000)"
582,582,102002,0,Doodad,1000,"(X=380930.000000,Y=-181050.000000,Z=1865.000000)"
583,583,102002,0,Doodad,1000,"(X=375985.000000,Y=-182335.000000,Z=1865.000000)"
600,600,102002,0,Doodad,1000,"(X=376750.000000,Y=-179420.000000,Z=1865.000000)"
635,635,102002,0,Doodad,1000,"(X=368628.000000,Y=-172026.000000,Z=1873.000000)"
644,644,102002,0,Doodad,1000,"(X=369644.000000,Y=-173444.000000,Z=1867.000000)"
655,655,102002,0,Doodad,1000,"(X=371063.000000,Y=-165765.000000,Z=1359.000000)"
660,660,102002,0,Doodad,1000,"(X=369671.000000,Y=-160119.000000,Z=863.000000)"
681,681,102002,0,Doodad,1000,"(X=366031.000000,Y=-154703.000000,Z=1447.000000)"
692,692,102002,0,Doodad,1000,"(X=368553.000000,Y=-155741.000000,Z=1447.000000)"
694,694,102002,0,Doodad,1000,"(X=369458.000000,Y=-153731.000000,Z=1447.000000)"
710,710,102002,0,Doodad,1000,"(X=358895.000000,Y=-155404.000000,Z=2436.000000)"
714,714,102002,0,Doodad,1000,"(X=367916.000000,Y=-155819.000000,Z=1447.000000)"
715,715,102002,0,Doodad,1000,"(X=368537.000000,Y=-161387.000000,Z=863.000000)"
747,747,102002,0,Doodad,1000,"(X=377837.000000,Y=-173962.000000,Z=1867.000000)"
755,755,102002,0,Doodad,1000,"(X=381065.000000,Y=-178855.000000,Z=1865.000000)"
773,773,102002,0,Doodad,1000,"(X=379050.000000,Y=-178952.000000,Z=1867.000000)"
775,775,102002,0,Doodad,1000,"(X=377483.000000,Y=-168906.000000,Z=1366.000000)"
778,778,102002,0,Doodad,1000,"(X=378964.000000,Y=-177461.000000,Z=1870.000000)"
808,808,102002,0,Doodad,1000,"(X=373757.599339,Y=-171766.885673,Z=1867.492291)"
811,811,102002,0,Doodad,1000,"(X=371482.000000,Y=-166471.000000,Z=1365.000000)"
814,814,102002,0,Doodad,1000,"(X=377574.000000,Y=-167483.000000,Z=1361.000000)"
815,815,102002,0,Doodad,1000,"(X=381865.000000,Y=-178525.000000,Z=1860.000000)"
838,838,102002,0,Doodad,1000,"(X=376584.000000,Y=-172952.000000,Z=1867.000000)"
840,840,102002,0,Doodad,1000,"(X=372489.000000,Y=-169684.000000,Z=1869.000000)"
850,850,102002,0,Doodad,1000,"(X=373356.000000,Y=-159807.000000,Z=826.000000)"
858,858,102002,0,Doodad,1000,"(X=382056.000000,Y=-165262.000000,Z=1357.000000)"
868,868,102002,0,Doodad,1000,"(X=379123.000000,Y=-160458.000000,Z=1362.000000)"
891,891,102002,0,Doodad,1000,"(X=383941.000000,Y=-164862.000000,Z=1361.000000)"
895,895,102002,0,Doodad,1000,"(X=382652.000000,Y=-160976.000000,Z=1357.000000)"
901,901,102002,0,Doodad,1000,"(X=373587.000000,Y=-164198.000000,Z=1357.000000)"
905,905,102002,0,Doodad,1000,"(X=380125.000000,Y=-163466.000000,Z=1361.000000)"
909,909,102002,0,Doodad,1000,"(X=374930.000000,Y=-163165.000000,Z=1358.000000)"
918,918,102002,0,Doodad,1000,"(X=378747.000000,Y=-159102.000000,Z=1362.000000)"
941,941,102002,0,Doodad,1000,"(X=376012.000000,Y=-163786.000000,Z=1357.000000)"
949,949,102002,0,Doodad,1000,"(X=382156.000000,Y=-162490.000000,Z=1357.000000)"
960,960,102002,0,Doodad,1000,"(X=384314.000000,Y=-169443.000000,Z=1357.000000)"
964,964,102002,0,Doodad,1000,"(X=389065.000000,Y=-169225.000000,Z=1350.000000)"
965,965,102002,0,Doodad,1000,"(X=385003.000000,Y=-167268.000000,Z=1356.000000)"
978,978,102002,0,Doodad,1000,"(X=387655.000000,Y=-167700.000000,Z=1355.000000)"
982,982,102002,0,Doodad,1000,"(X=385535.000000,Y=-168075.000000,Z=1350.000000)"
983,983,102002,0,Doodad,1000,"(X=388790.000000,Y=-169610.000000,Z=1355.000000)"
991,991,102002,0,Doodad,1000,"(X=390055.000000,Y=-167590.000000,Z=1350.000000)"
998,998,102002,0,Doodad,1000,"(X=384620.000000,Y=-168846.000000,Z=1346.000000)"
1003,1003,102002,0,Doodad,1000,"(X=389085.000000,Y=-162365.000000,Z=1355.000000)"
1011,1011,102002,0,Doodad,1000,"(X=391210.000000,Y=-165115.000000,Z=1360.000000)"
1015,1015,102002,0,Doodad,1000,"(X=384917.000000,Y=-163537.000000,Z=1359.000000)"
1041,1041,102002,0,Doodad,1000,"(X=386822.000000,Y=-161911.000000,Z=1365.000000)"
1045,1045,102002,0,Doodad,1000,"(X=390635.000000,Y=-164825.000000,Z=1350.000000)"
1047,1047,102002,0,Doodad,1000,"(X=391345.000000,Y=-163125.000000,Z=1355.000000)"
1053,1053,102002,0,Doodad,1000,"(X=386207.000000,Y=-161216.000000,Z=1361.000000)"
1060,1060,102002,0,Doodad,1000,"(X=389030.000000,Y=-162615.000000,Z=1355.000000)"
1061,1061,102002,0,Doodad,1000,"(X=384238.000000,Y=-163305.000000,Z=1363.000000)"
1063,1063,102002,0,Doodad,1000,"(X=389315.000000,Y=-166040.000000,Z=1355.000000)"
1089,1089,102002,0,Doodad,1000,"(X=390475.000000,Y=-161910.000000,Z=1360.000000)"
