OID,Cid,Comment,Category,Value
1200051,1200051,누이의 가호 Lv.1,MaxHpVary,300
1200052,1200052,누이의 가호 Lv.2,MaxHpVary,350
1200053,1200053,누이의 가호 Lv.3,MaxHpVary,400
1200054,1200054,누이의 가호 Lv.4,MaxHpVary,450
1200055,1200055,누이의 가호 Lv.5,MaxHpVary,500
1200101,1200101,강인한 의지 Lv.1,SCNegativeAllResistVaryper,1000
1200102,1200102,강인한 의지 Lv.2,SCNegativeAllResistVaryper,1000
1200103,1200103,강인한 의지 Lv.3,SCNegativeAllResistVaryper,1000
1200104,1200104,강인한 의지 Lv.4,SCNegativeAllResistVaryper,1000
1200105,1200105,강인한 의지 Lv.5,SCNegativeAllResistVaryper,1000
1210001,1210001,1T 판금 투구(시작템)_최대 체력 향상  Lv.1,MaxHpVary,60
1210002,1210002,1T 판금 투구(시작템)_최대 체력 향상  Lv.2,MaxHpVary,72
1210003,1210003,1T 판금 투구(시작템)_최대 체력 향상  Lv.3,MaxHpVary,84
1210004,1210004,1T 판금 투구(시작템)_최대 체력 향상  Lv.4,MaxHpVary,96
1210005,1210005,1T 판금 투구(시작템)_최대 체력 향상  Lv.5,MaxHpVary,108
1210011,1210011,1T 판금 갑옷(시작템)_최대 체력 향상  Lv.1,MaxHpVary,60
1210012,1210012,1T 판금 갑옷(시작템)_최대 체력 향상  Lv.2,MaxHpVary,72
1210013,1210013,1T 판금 갑옷(시작템)_최대 체력 향상  Lv.3,MaxHpVary,84
1210014,1210014,1T 판금 갑옷(시작템)_최대 체력 향상  Lv.4,MaxHpVary,96
1210015,1210015,1T 판금 갑옷(시작템)_최대 체력 향상  Lv.5,MaxHpVary,108
1210021,1210021,1T 판금 장갑(시작템)_최대 체력 향상  Lv.1,MaxHpVary,60
1210022,1210022,1T 판금 장갑(시작템)_최대 체력 향상  Lv.2,MaxHpVary,72
1210023,1210023,1T 판금 장갑(시작템)_최대 체력 향상  Lv.3,MaxHpVary,84
1210024,1210024,1T 판금 장갑(시작템)_최대 체력 향상  Lv.4,MaxHpVary,96
1210025,1210025,1T 판금 장갑(시작템)_최대 체력 향상  Lv.5,MaxHpVary,108
1210031,1210031,1T 판금 신발(시작템)_최대 체력 향상  Lv.1,MaxHpVary,60
1210032,1210032,1T 판금 신발(시작템)_최대 체력 향상  Lv.2,MaxHpVary,72
1210033,1210033,1T 판금 신발(시작템)_최대 체력 향상  Lv.3,MaxHpVary,84
1210034,1210034,1T 판금 신발(시작템)_최대 체력 향상  Lv.4,MaxHpVary,96
1210035,1210035,1T 판금 신발(시작템)_최대 체력 향상  Lv.5,MaxHpVary,108
1210101,1210101,1T 판금 투구(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,20
1210102,1210102,1T 판금 투구(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,24
1210103,1210103,1T 판금 투구(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,28
1210104,1210104,1T 판금 투구(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,32
1210105,1210105,1T 판금 투구(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,36
1210111,1210111,1T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,20
1210112,1210112,1T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,24
1210113,1210113,1T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,28
1210114,1210114,1T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,32
1210115,1210115,1T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,36
1210121,1210121,1T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,20
1210122,1210122,1T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,24
1210123,1210123,1T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,28
1210124,1210124,1T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,32
1210125,1210125,1T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,36
1210131,1210131,1T 판금 신발(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,20
1210132,1210132,1T 판금 신발(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,24
1210133,1210133,1T 판금 신발(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,28
1210134,1210134,1T 판금 신발(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,32
1210135,1210135,1T 판금 신발(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,36
1210201,1210201,1T 판금 투구(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,1
1210202,1210202,1T 판금 투구(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,2
1210203,1210203,1T 판금 투구(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,3
1210204,1210204,1T 판금 투구(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,4
1210205,1210205,1T 판금 투구(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,5
1210211,1210211,1T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,1
1210212,1210212,1T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,2
1210213,1210213,1T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,3
1210214,1210214,1T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,4
1210215,1210215,1T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,5
1210221,1210221,1T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,1
1210222,1210222,1T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,2
1210223,1210223,1T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,3
1210224,1210224,1T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,4
1210225,1210225,1T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,5
1210231,1210231,1T 판금 신발(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,1
1210232,1210232,1T 판금 신발(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,2
1210233,1210233,1T 판금 신발(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,3
1210234,1210234,1T 판금 신발(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,4
1210235,1210235,1T 판금 신발(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,5
1210301,1210301,1T 판금 투구(시작템)_상태 이상 저항력  Lv.1,SCNegativeRecoveryVary,5
1210302,1210302,1T 판금 투구(시작템)_상태 이상 저항력  Lv.2,SCNegativeRecoveryVary,6
1210303,1210303,1T 판금 투구(시작템)_상태 이상 저항력  Lv.3,SCNegativeRecoveryVary,7
1210304,1210304,1T 판금 투구(시작템)_상태 이상 저항력  Lv.4,SCNegativeRecoveryVary,8
1210305,1210305,1T 판금 투구(시작템)_상태 이상 저항력  Lv.5,SCNegativeRecoveryVary,9
1210311,1210311,1T 판금 갑옷(시작템)_물리 피해 감소  Lv.1,PhysicalDamageDownVaryper,10
1210312,1210312,1T 판금 갑옷(시작템)_물리 피해 감소  Lv.2,PhysicalDamageDownVaryper,12
1210313,1210313,1T 판금 갑옷(시작템)_물리 피해 감소  Lv.3,PhysicalDamageDownVaryper,14
1210314,1210314,1T 판금 갑옷(시작템)_물리 피해 감소  Lv.4,PhysicalDamageDownVaryper,16
1210315,1210315,1T 판금 갑옷(시작템)_물리 피해 감소  Lv.5,PhysicalDamageDownVaryper,18
1210321,1210321,1T 판금 장갑(시작템)_물리 피해 증가 Lv.1,PhysicalDamageUpVaryper,10
1210322,1210322,1T 판금 장갑(시작템)_물리 피해 증가 Lv.2,PhysicalDamageUpVaryper,12
1210323,1210323,1T 판금 장갑(시작템)_물리 피해 증가 Lv.3,PhysicalDamageUpVaryper,14
1210324,1210324,1T 판금 장갑(시작템)_물리 피해 증가 Lv.4,PhysicalDamageUpVaryper,16
1210325,1210325,1T 판금 장갑(시작템)_물리 피해 증가 Lv.5,PhysicalDamageUpVaryper,18
1210331,1210331,1T 판금 신발(시작템)_상태 이상 저항력  Lv.1,SCNegativeRecoveryVary,5
1210332,1210332,1T 판금 신발(시작템)_상태 이상 저항력  Lv.2,SCNegativeRecoveryVary,6
1210333,1210333,1T 판금 신발(시작템)_상태 이상 저항력  Lv.3,SCNegativeRecoveryVary,7
1210334,1210334,1T 판금 신발(시작템)_상태 이상 저항력  Lv.4,SCNegativeRecoveryVary,8
1210335,1210335,1T 판금 신발(시작템)_상태 이상 저항력  Lv.5,SCNegativeRecoveryVary,9
1210401,1210401,1T 판금 투구(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,20
1210402,1210402,1T 판금 투구(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,24
1210403,1210403,1T 판금 투구(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,28
1210404,1210404,1T 판금 투구(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,32
1210405,1210405,1T 판금 투구(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,36
1210411,1210411,1T 판금 갑옷(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,20
1210412,1210412,1T 판금 갑옷(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,24
1210413,1210413,1T 판금 갑옷(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,28
1210414,1210414,1T 판금 갑옷(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,32
1210415,1210415,1T 판금 갑옷(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,36
1210421,1210421,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,20
1210422,1210422,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,24
1210423,1210423,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,28
1210424,1210424,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,32
1210425,1210425,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,36
1210431,1210431,1T 판금 신발(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,20
1210432,1210432,1T 판금 신발(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,24
1210433,1210433,1T 판금 신발(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,28
1210434,1210434,1T 판금 신발(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,32
1210435,1210435,1T 판금 신발(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,36
1210501,1210501,1T 판금 투구(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,20
1210502,1210502,1T 판금 투구(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,24
1210503,1210503,1T 판금 투구(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,28
1210504,1210504,1T 판금 투구(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,32
1210505,1210505,1T 판금 투구(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,36
1210511,1210511,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,20
1210512,1210512,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,24
1210513,1210513,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,28
1210514,1210514,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,32
1210515,1210515,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,36
1210521,1210521,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,20
1210522,1210522,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,24
1210523,1210523,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,28
1210524,1210524,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,32
1210525,1210525,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,36
1210531,1210531,1T 판금 신발(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,20
1210532,1210532,1T 판금 신발(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,24
1210533,1210533,1T 판금 신발(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,28
1210534,1210534,1T 판금 신발(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,32
1210535,1210535,1T 판금 신발(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,36
1210616,1210616,1T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.1,PhysicalDefenseVary,500
1210617,1210617,1T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.2,PhysicalDefenseVary,500
1210618,1210618,1T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.3,PhysicalDefenseVary,500
1210619,1210619,1T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.4,PhysicalDefenseVary,500
1210620,1210620,1T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.5,PhysicalDefenseVary,500
1210636,1210636,1T 판금 신발(시작템)_프록_방어력증가   Lv.1,DefenseVaryper,100
1210637,1210637,1T 판금 신발(시작템)_프록_방어력증가   Lv.2,DefenseVaryper,110
1210638,1210638,1T 판금 신발(시작템)_프록_방어력증가   Lv.3,DefenseVaryper,120
1210639,1210639,1T 판금 신발(시작템)_프록_방어력증가   Lv.4,DefenseVaryper,130
1210640,1210640,1T 판금 신발(시작템)_프록_방어력증가   Lv.5,DefenseVaryper,140
1220001,1220001,2T 판금 투구(시작템)_최대 체력 향상  Lv.1,MaxHpVary,84
1220002,1220002,2T 판금 투구(시작템)_최대 체력 향상  Lv.2,MaxHpVary,96
1220003,1220003,2T 판금 투구(시작템)_최대 체력 향상  Lv.3,MaxHpVary,108
1220004,1220004,2T 판금 투구(시작템)_최대 체력 향상  Lv.4,MaxHpVary,120
1220005,1220005,2T 판금 투구(시작템)_최대 체력 향상  Lv.5,MaxHpVary,132
1220011,1220011,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.1,MaxHpVary,84
1220012,1220012,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.2,MaxHpVary,96
1220013,1220013,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.3,MaxHpVary,108
1220014,1220014,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.4,MaxHpVary,120
1220015,1220015,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.5,MaxHpVary,132
1220021,1220021,2T 판금 장갑(시작템)_최대 체력 향상  Lv.1,MaxHpVary,84
1220022,1220022,2T 판금 장갑(시작템)_최대 체력 향상  Lv.2,MaxHpVary,96
1220023,1220023,2T 판금 장갑(시작템)_최대 체력 향상  Lv.3,MaxHpVary,108
1220024,1220024,2T 판금 장갑(시작템)_최대 체력 향상  Lv.4,MaxHpVary,120
1220025,1220025,2T 판금 장갑(시작템)_최대 체력 향상  Lv.5,MaxHpVary,132
1220031,1220031,2T 판금 신발(시작템)_최대 체력 향상  Lv.1,MaxHpVary,84
1220032,1220032,2T 판금 신발(시작템)_최대 체력 향상  Lv.2,MaxHpVary,96
1220033,1220033,2T 판금 신발(시작템)_최대 체력 향상  Lv.3,MaxHpVary,108
1220034,1220034,2T 판금 신발(시작템)_최대 체력 향상  Lv.4,MaxHpVary,120
1220035,1220035,2T 판금 신발(시작템)_최대 체력 향상  Lv.5,MaxHpVary,132
1220101,1220101,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,28
1220102,1220102,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,32
1220103,1220103,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,36
1220104,1220104,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,40
1220105,1220105,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,44
1220111,1220111,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,28
1220112,1220112,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,32
1220113,1220113,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,36
1220114,1220114,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,40
1220115,1220115,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,44
1220121,1220121,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,28
1220122,1220122,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,32
1220123,1220123,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,36
1220124,1220124,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,40
1220125,1220125,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,44
1220131,1220131,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.1,DamageDownVaryper,28
1220132,1220132,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.2,DamageDownVaryper,32
1220133,1220133,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.3,DamageDownVaryper,36
1220134,1220134,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.4,DamageDownVaryper,40
1220135,1220135,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.5,DamageDownVaryper,44
1220201,1220201,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,2
1220202,1220202,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,3
1220203,1220203,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,4
1220204,1220204,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,5
1220205,1220205,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,6
1220211,1220211,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,2
1220212,1220212,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,3
1220213,1220213,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,4
1220214,1220214,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,5
1220215,1220215,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,6
1220221,1220221,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,2
1220222,1220222,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,3
1220223,1220223,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,4
1220224,1220224,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,5
1220225,1220225,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,6
1220231,1220231,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.1,RegenHpVary,2
1220232,1220232,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.2,RegenHpVary,3
1220233,1220233,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.3,RegenHpVary,4
1220234,1220234,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.4,RegenHpVary,5
1220235,1220235,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.5,RegenHpVary,6
1220301,1220301,2T 판금 투구(시작템)_상태 이상 저항력  Lv.1,SCNegativeRecoveryVary,7
1220302,1220302,2T 판금 투구(시작템)_상태 이상 저항력  Lv.2,SCNegativeRecoveryVary,8
1220303,1220303,2T 판금 투구(시작템)_상태 이상 저항력  Lv.3,SCNegativeRecoveryVary,9
1220304,1220304,2T 판금 투구(시작템)_상태 이상 저항력  Lv.4,SCNegativeRecoveryVary,10
1220305,1220305,2T 판금 투구(시작템)_상태 이상 저항력  Lv.5,SCNegativeRecoveryVary,11
1220311,1220311,2T 판금 갑옷(시작템)_물리 피해 감소  Lv.1,PhysicalDamageDownVaryper,14
1220312,1220312,2T 판금 갑옷(시작템)_물리 피해 감소  Lv.2,PhysicalDamageDownVaryper,16
1220313,1220313,2T 판금 갑옷(시작템)_물리 피해 감소  Lv.3,PhysicalDamageDownVaryper,18
1220314,1220314,2T 판금 갑옷(시작템)_물리 피해 감소  Lv.4,PhysicalDamageDownVaryper,20
1220315,1220315,2T 판금 갑옷(시작템)_물리 피해 감소  Lv.5,PhysicalDamageDownVaryper,22
1220321,1220321,2T 판금 장갑(시작템)_물리 피해 증가 Lv.1,PhysicalDamageUpVaryper,14
1220322,1220322,2T 판금 장갑(시작템)_물리 피해 증가 Lv.2,PhysicalDamageUpVaryper,16
1220323,1220323,2T 판금 장갑(시작템)_물리 피해 증가 Lv.3,PhysicalDamageUpVaryper,18
1220324,1220324,2T 판금 장갑(시작템)_물리 피해 증가 Lv.4,PhysicalDamageUpVaryper,20
1220325,1220325,2T 판금 장갑(시작템)_물리 피해 증가 Lv.5,PhysicalDamageUpVaryper,22
1220331,1220331,2T 판금 신발(시작템)_상태 이상 저항력  Lv.1,SCNegativeRecoveryVary,7
1220332,1220332,2T 판금 신발(시작템)_상태 이상 저항력  Lv.2,SCNegativeRecoveryVary,8
1220333,1220333,2T 판금 신발(시작템)_상태 이상 저항력  Lv.3,SCNegativeRecoveryVary,9
1220334,1220334,2T 판금 신발(시작템)_상태 이상 저항력  Lv.4,SCNegativeRecoveryVary,10
1220335,1220335,2T 판금 신발(시작템)_상태 이상 저항력  Lv.5,SCNegativeRecoveryVary,11
1220401,1220401,2T 판금 투구(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,28
1220402,1220402,2T 판금 투구(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,32
1220403,1220403,2T 판금 투구(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,36
1220404,1220404,2T 판금 투구(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,40
1220405,1220405,2T 판금 투구(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,44
1220411,1220411,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,28
1220412,1220412,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,32
1220413,1220413,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,36
1220414,1220414,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,40
1220415,1220415,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,44
1220421,1220421,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,28
1220422,1220422,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,32
1220423,1220423,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,36
1220424,1220424,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,40
1220425,1220425,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,44
1220431,1220431,2T 판금 신발(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,28
1220432,1220432,2T 판금 신발(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,32
1220433,1220433,2T 판금 신발(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,36
1220434,1220434,2T 판금 신발(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,40
1220435,1220435,2T 판금 신발(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,44
1220501,1220501,2T 판금 투구(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,28
1220502,1220502,2T 판금 투구(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,32
1220503,1220503,2T 판금 투구(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,36
1220504,1220504,2T 판금 투구(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,40
1220505,1220505,2T 판금 투구(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,44
1220511,1220511,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,28
1220512,1220512,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,32
1220513,1220513,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,36
1220514,1220514,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,40
1220515,1220515,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,44
1220521,1220521,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,28
1220522,1220522,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,32
1220523,1220523,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,36
1220524,1220524,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,40
1220525,1220525,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,44
1220531,1220531,2T 판금 신발(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,28
1220532,1220532,2T 판금 신발(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,32
1220533,1220533,2T 판금 신발(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,36
1220534,1220534,2T 판금 신발(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,40
1220535,1220535,2T 판금 신발(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,44
1220616,1220616,2T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.1,PhysicalDefenseVary,500
1220617,1220617,2T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.2,PhysicalDefenseVary,500
1220618,1220618,2T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.3,PhysicalDefenseVary,500
1220619,1220619,2T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.4,PhysicalDefenseVary,500
1220620,1220620,2T 판금 갑옷(시작템)_프록_물리 방어력 증가  Lv.5,PhysicalDefenseVary,500
1220636,1220636,2T 판금 신발(시작템)_프록_방어력증가   Lv.1,DefenseVaryper,100
1220637,1220637,2T 판금 신발(시작템)_프록_방어력증가   Lv.2,DefenseVaryper,110
1220638,1220638,2T 판금 신발(시작템)_프록_방어력증가   Lv.3,DefenseVaryper,120
1220639,1220639,2T 판금 신발(시작템)_프록_방어력증가   Lv.4,DefenseVaryper,130
1220640,1220640,2T 판금 신발(시작템)_프록_방어력증가   Lv.5,DefenseVaryper,140
