OID,Cid,Milestone,Comment,DescName,Desc,GroupCid,SkillLevel,SkillCid,LevelUpPoint,UpgradeStepCondition
1210435,1210435,Dev,1T 판금 신발(시작템)_PVE 피해 감소  Lv.5,PVP 피해 증가 Lv.5,PVP 피해 증가 Lv.5,1210431,5,1210435,1,8
1210501,1210501,Dev,1T 판금 투구(시작템)_PVP 피해 증가  Lv.1,PVP 피해 감소 Lv.1,PVP 피해 감소 Lv.1,1210501,1,1210501,1,0
1210502,1210502,Dev,1T 판금 투구(시작템)_PVP 피해 증가  Lv.2,PVP 피해 감소 Lv.2,PVP 피해 감소 Lv.2,1210501,2,1210502,1,2
1210503,1210503,Dev,1T 판금 투구(시작템)_PVP 피해 증가  Lv.3,PVP 피해 감소 Lv.3,PVP 피해 감소 Lv.3,1210501,3,1210503,1,4
1210504,1210504,Dev,1T 판금 투구(시작템)_PVP 피해 증가  Lv.4,PVP 피해 감소 Lv.4,PVP 피해 감소 Lv.4,1210501,4,1210504,1,6
1210505,1210505,Dev,1T 판금 투구(시작템)_PVP 피해 증가  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1210501,5,1210505,1,8
1210511,1210511,Dev,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.1,PVP 피해 증가 Lv.1,PVP 피해 증가 Lv.1,1210511,1,1210511,1,0
1210512,1210512,Dev,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.2,PVP 피해 증가 Lv.2,PVP 피해 증가 Lv.2,1210511,2,1210512,1,2
1210513,1210513,Dev,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.3,PVP 피해 증가 Lv.3,PVP 피해 증가 Lv.3,1210511,3,1210513,1,4
1210514,1210514,Dev,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.4,PVP 피해 증가 Lv.4,PVP 피해 증가 Lv.4,1210511,4,1210514,1,6
1210515,1210515,Dev,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.5,PVP 피해 증가 Lv.5,PVP 피해 증가 Lv.5,1210511,5,1210515,1,8
1210521,1210521,Dev,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.1,PVP 피해 감소 Lv.1,PVP 피해 감소 Lv.1,1210521,1,1210521,1,0
1210522,1210522,Dev,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.2,PVP 피해 감소 Lv.2,PVP 피해 감소 Lv.2,1210521,2,1210522,1,2
1210523,1210523,Dev,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.3,PVP 피해 감소 Lv.3,PVP 피해 감소 Lv.3,1210521,3,1210523,1,4
1210524,1210524,Dev,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.4,PVP 피해 감소 Lv.4,PVP 피해 감소 Lv.4,1210521,4,1210524,1,6
1210525,1210525,Dev,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.5,PVP 피해 증가  Lv.5,PVP 피해 증가  Lv.5,1210521,5,1210525,1,8
1210531,1210531,Dev,1T 판금 신발(시작템)_PVP 피해 감소  Lv.1,PVP 피해 감소  Lv.1,PVP 피해 감소  Lv.1,1210531,1,1210531,1,0
1210532,1210532,Dev,1T 판금 신발(시작템)_PVP 피해 감소  Lv.2,PVP 피해 감소  Lv.2,PVP 피해 감소  Lv.2,1210531,2,1210532,1,2
1210533,1210533,Dev,1T 판금 신발(시작템)_PVP 피해 감소  Lv.3,PVP 피해 감소  Lv.3,PVP 피해 감소  Lv.3,1210531,3,1210533,1,4
1210534,1210534,Dev,1T 판금 신발(시작템)_PVP 피해 감소  Lv.4,PVP 피해 감소  Lv.4,PVP 피해 감소  Lv.4,1210531,4,1210534,1,6
1210535,1210535,Dev,1T 판금 신발(시작템)_PVP 피해 감소  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1210531,5,1210535,1,8
1210601,1210601,Dev,1T 판금 투구(시작템)_프록  Lv.1,생존 본능 Lv.1,생존 본능 Lv.1,1210601,1,1210601,1,0
1210602,1210602,Dev,1T 판금 투구(시작템)_프록  Lv.2,생존 본능 Lv.2,생존 본능 Lv.2,1210601,2,1210602,1,2
1210603,1210603,Dev,1T 판금 투구(시작템)_프록  Lv.3,생존 본능 Lv.3,생존 본능 Lv.3,1210601,3,1210603,1,4
1210604,1210604,Dev,1T 판금 투구(시작템)_프록  Lv.4,생존 본능 Lv.4,생존 본능 Lv.4,1210601,4,1210604,1,6
1210605,1210605,Dev,1T 판금 투구(시작템)_프록  Lv.5,생존 본능 Lv.5,생존 본능 Lv.5,1210601,5,1210605,1,8
1210611,1210611,Dev,1T 판금 갑옷(시작템)_프록  Lv.1,강철 피부 Lv.1,강철 피부 Lv.1,1210611,1,1210611,1,0
1210612,1210612,Dev,1T 판금 갑옷(시작템)_프록  Lv.2,강철 피부 Lv.2,강철 피부 Lv.2,1210611,2,1210612,1,2
1210613,1210613,Dev,1T 판금 갑옷(시작템)_프록  Lv.3,강철 피부 Lv.3,강철 피부 Lv.3,1210611,3,1210613,1,4
1210614,1210614,Dev,1T 판금 갑옷(시작템)_프록  Lv.4,강철 피부 Lv.4,강철 피부 Lv.4,1210611,4,1210614,1,6
1210615,1210615,Dev,1T 판금 갑옷(시작템)_프록  Lv.5,강철 피부 Lv.5,강철 피부 Lv.5,1210611,5,1210615,1,8
1210621,1210621,Dev,1T 판금 장갑(시작템)_프록  Lv.1,천벌의 번개 Lv.1,천벌의 번개 Lv.1,1210621,1,1210621,1,0
1210622,1210622,Dev,1T 판금 장갑(시작템)_프록  Lv.2,천벌의 번개 Lv.2,천벌의 번개 Lv.2,1210621,2,1210622,1,2
1210623,1210623,Dev,1T 판금 장갑(시작템)_프록  Lv.3,천벌의 번개 Lv.3,천벌의 번개 Lv.3,1210621,3,1210623,1,4
1210624,1210624,Dev,1T 판금 장갑(시작템)_프록  Lv.4,천벌의 번개 Lv.4,천벌의 번개 Lv.4,1210621,4,1210624,1,6
1210625,1210625,Dev,1T 판금 장갑(시작템)_프록  Lv.5,천벌의 번개 Lv.5,천벌의 번개 Lv.5,1210621,5,1210625,1,8
1210631,1210631,Dev,1T 판금 신발(시작템)_프록  Lv.1,공수 전환 Lv.1,공수 전환 Lv.1,1210631,1,1210631,1,0
1210632,1210632,Dev,1T 판금 신발(시작템)_프록  Lv.2,공수 전환 Lv.2,공수 전환 Lv.2,1210631,2,1210632,1,2
1210633,1210633,Dev,1T 판금 신발(시작템)_프록  Lv.3,공수 전환 Lv.3,공수 전환 Lv.3,1210631,3,1210633,1,4
1210634,1210634,Dev,1T 판금 신발(시작템)_프록  Lv.4,공수 전환 Lv.4,공수 전환 Lv.4,1210631,4,1210634,1,6
1210635,1210635,Dev,1T 판금 신발(시작템)_프록  Lv.5,공수 전환 Lv.5,공수 전환 Lv.5,1210631,5,1210635,1,8
1220001,1220001,Dev,2T 판금 투구(시작템)_최대 체력 향상  Lv.1,최대 체력 향상 Lv.1,최대 체력 향상 Lv.1,1220001,1,1220001,1,0
1220002,1220002,Dev,2T 판금 투구(시작템)_최대 체력 향상  Lv.2,최대 체력 향상 Lv.2,최대 체력 향상 Lv.2,1220001,2,1220002,1,2
1220003,1220003,Dev,2T 판금 투구(시작템)_최대 체력 향상  Lv.3,최대 체력 향상 Lv.3,최대 체력 향상 Lv.3,1220001,3,1220003,1,4
1220004,1220004,Dev,2T 판금 투구(시작템)_최대 체력 향상  Lv.4,최대 체력 향상 Lv.4,최대 체력 향상 Lv.4,1220001,4,1220004,1,6
1220005,1220005,Dev,2T 판금 투구(시작템)_최대 체력 향상  Lv.5,최대 체력 향상 Lv.5,최대 체력 향상 Lv.5,1220001,5,1220005,1,8
1220011,1220011,Dev,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.1,최대 체력 향상 Lv.1,최대 체력 향상 Lv.1,1220011,1,1220011,1,0
1220012,1220012,Dev,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.2,최대 체력 향상 Lv.2,최대 체력 향상 Lv.2,1220011,2,1220012,1,2
1220013,1220013,Dev,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.3,최대 체력 향상 Lv.3,최대 체력 향상 Lv.3,1220011,3,1220013,1,4
1220014,1220014,Dev,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.4,최대 체력 향상 Lv.4,최대 체력 향상 Lv.4,1220011,4,1220014,1,6
1220015,1220015,Dev,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.5,최대 체력 향상 Lv.5,최대 체력 향상 Lv.5,1220011,5,1220015,1,8
1220021,1220021,Dev,2T 판금 장갑(시작템)_최대 체력 향상  Lv.1,최대 체력 향상 Lv.1,최대 체력 향상 Lv.1,1220021,1,1220021,1,0
1220022,1220022,Dev,2T 판금 장갑(시작템)_최대 체력 향상  Lv.2,최대 체력 향상 Lv.2,최대 체력 향상 Lv.2,1220021,2,1220022,1,2
1220023,1220023,Dev,2T 판금 장갑(시작템)_최대 체력 향상  Lv.3,최대 체력 향상 Lv.3,최대 체력 향상 Lv.3,1220021,3,1220023,1,4
1220024,1220024,Dev,2T 판금 장갑(시작템)_최대 체력 향상  Lv.4,최대 체력 향상 Lv.4,최대 체력 향상 Lv.4,1220021,4,1220024,1,6
1220025,1220025,Dev,2T 판금 장갑(시작템)_최대 체력 향상  Lv.5,최대 체력 향상 Lv.5,최대 체력 향상 Lv.5,1220021,5,1220025,1,8
1220031,1220031,Dev,2T 판금 신발(시작템)_최대 체력 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1220031,1,1220031,1,0
1220032,1220032,Dev,2T 판금 신발(시작템)_최대 체력 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1220031,2,1220032,1,2
1220033,1220033,Dev,2T 판금 신발(시작템)_최대 체력 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1220031,3,1220033,1,4
1220034,1220034,Dev,2T 판금 신발(시작템)_최대 체력 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1220031,4,1220034,1,6
1220035,1220035,Dev,2T 판금 신발(시작템)_최대 체력 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1220031,5,1220035,1,8
1220101,1220101,Dev,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1220101,1,1220101,1,0
1220102,1220102,Dev,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1220101,2,1220102,1,2
1220103,1220103,Dev,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1220101,3,1220103,1,4
1220104,1220104,Dev,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1220101,4,1220104,1,6
1220105,1220105,Dev,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1220101,5,1220105,1,8
1220111,1220111,Dev,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1220111,1,1220111,1,0
1220112,1220112,Dev,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1220111,2,1220112,1,2
1220113,1220113,Dev,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1220111,3,1220113,1,4
1220114,1220114,Dev,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1220111,4,1220114,1,6
1220115,1220115,Dev,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1220111,5,1220115,1,8
1220121,1220121,Dev,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1220121,1,1220121,1,0
1220122,1220122,Dev,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1220121,2,1220122,1,2
1220123,1220123,Dev,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1220121,3,1220123,1,4
1220124,1220124,Dev,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1220121,4,1220124,1,6
1220125,1220125,Dev,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1220121,5,1220125,1,8
1220131,1220131,Dev,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1220131,1,1220131,1,0
1220132,1220132,Dev,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1220131,2,1220132,1,2
1220133,1220133,Dev,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1220131,3,1220133,1,4
1220134,1220134,Dev,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1220131,4,1220134,1,6
1220135,1220135,Dev,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1220131,5,1220135,1,8
1220201,1220201,Dev,2T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1220201,1,1220201,1,0
1220202,1220202,Dev,2T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1220201,2,1220202,1,2
1220203,1220203,Dev,2T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1220201,3,1220203,1,4
1220204,1220204,Dev,2T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1220201,4,1220204,1,6
1220205,1220205,Dev,2T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1220201,5,1220205,1,8
1220211,1220211,Dev,2T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1220211,1,1220211,1,0
1220212,1220212,Dev,2T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1220211,2,1220212,1,2
1220213,1220213,Dev,2T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1220211,3,1220213,1,4
1220214,1220214,Dev,2T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1220211,4,1220214,1,6
1220215,1220215,Dev,2T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1220211,5,1220215,1,8
1220221,1220221,Dev,2T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1220221,1,1220221,1,0
1220222,1220222,Dev,2T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1220221,2,1220222,1,2
1220223,1220223,Dev,2T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1220221,3,1220223,1,4
1220224,1220224,Dev,2T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1220221,4,1220224,1,6
1220225,1220225,Dev,2T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1220221,5,1220225,1,8
1220231,1220231,Dev,2T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.1,상태 이상 저항력 Lv.1,상태 이상 저항력 Lv.1,1220231,1,1220231,1,0
1220232,1220232,Dev,2T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.2,상태 이상 저항력 Lv.2,상태 이상 저항력 Lv.2,1220231,2,1220232,1,2
1220233,1220233,Dev,2T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.3,상태 이상 저항력 Lv.3,상태 이상 저항력 Lv.3,1220231,3,1220233,1,4
1220234,1220234,Dev,2T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.4,상태 이상 저항력 Lv.4,상태 이상 저항력 Lv.4,1220231,4,1220234,1,6
1220235,1220235,Dev,2T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.5,상태 이상 저항력 Lv.5,상태 이상 저항력 Lv.5,1220231,5,1220235,1,8
1220301,1220301,Dev,2T 판금 투구(시작템)_상태 이상 저항력  Lv.1,피해 감소 Lv.1,피해 감소 Lv.1,1220301,1,1220301,1,0
1220302,1220302,Dev,2T 판금 투구(시작템)_상태 이상 저항력  Lv.2,피해 감소 Lv.2,피해 감소 Lv.2,1220301,2,1220302,1,2
1220303,1220303,Dev,2T 판금 투구(시작템)_상태 이상 저항력  Lv.3,피해 감소 Lv.3,피해 감소 Lv.3,1220301,3,1220303,1,4
1220304,1220304,Dev,2T 판금 투구(시작템)_상태 이상 저항력  Lv.4,피해 감소 Lv.4,피해 감소 Lv.4,1220301,4,1220304,1,6
1220305,1220305,Dev,2T 판금 투구(시작템)_상태 이상 저항력  Lv.5,피해 감소 Lv.5,피해 감소 Lv.5,1220301,5,1220305,1,8
1220311,1220311,Dev,2T 판금 갑옷(시작템)_피해 감소  Lv.1,피해 증가 Lv.1,피해 증가 Lv.1,1220311,1,1220311,1,0
1220312,1220312,Dev,2T 판금 갑옷(시작템)_피해 감소  Lv.2,피해 증가 Lv.2,피해 증가 Lv.2,1220311,2,1220312,1,2
1220313,1220313,Dev,2T 판금 갑옷(시작템)_피해 감소  Lv.3,피해 증가 Lv.3,피해 증가 Lv.3,1220311,3,1220313,1,4
1220314,1220314,Dev,2T 판금 갑옷(시작템)_피해 감소  Lv.4,피해 증가 Lv.4,피해 증가 Lv.4,1220311,4,1220314,1,6
1220315,1220315,Dev,2T 판금 갑옷(시작템)_피해 감소  Lv.5,피해 증가 Lv.5,피해 증가 Lv.5,1220311,5,1220315,1,8
1220321,1220321,Dev,2T 판금 장갑(시작템)_피해 증가 Lv.1,상태 이상 저항력 Lv.1,상태 이상 저항력 Lv.1,1220321,1,1220321,1,0
1220322,1220322,Dev,2T 판금 장갑(시작템)_피해 증가 Lv.2,상태 이상 저항력 Lv.2,상태 이상 저항력 Lv.2,1220321,2,1220322,1,2
1220323,1220323,Dev,2T 판금 장갑(시작템)_피해 증가 Lv.3,상태 이상 저항력 Lv.3,상태 이상 저항력 Lv.3,1220321,3,1220323,1,4
1220324,1220324,Dev,2T 판금 장갑(시작템)_피해 증가 Lv.4,상태 이상 저항력 Lv.4,상태 이상 저항력 Lv.4,1220321,4,1220324,1,6
1220325,1220325,Dev,2T 판금 장갑(시작템)_피해 증가 Lv.5,상태 이상 저항력 Lv.5,상태 이상 저항력 Lv.5,1220321,5,1220325,1,8
1220331,1220331,Dev,2T 판금 신발(시작템)_상태 이상 저항력  Lv.1,PVE 피해 증가 Lv.1,PVE 피해 증가 Lv.1,1220331,1,1220331,1,0
1220332,1220332,Dev,2T 판금 신발(시작템)_상태 이상 저항력  Lv.2,PVE 피해 증가 Lv.2,PVE 피해 증가 Lv.2,1220331,2,1220332,1,2
1220333,1220333,Dev,2T 판금 신발(시작템)_상태 이상 저항력  Lv.3,PVE 피해 증가 Lv.3,PVE 피해 증가 Lv.3,1220331,3,1220333,1,4
1220334,1220334,Dev,2T 판금 신발(시작템)_상태 이상 저항력  Lv.4,PVE 피해 증가 Lv.4,PVE 피해 증가 Lv.4,1220331,4,1220334,1,6
1220335,1220335,Dev,2T 판금 신발(시작템)_상태 이상 저항력  Lv.5,PVE 피해 증가 Lv.5,PVE 피해 증가 Lv.5,1220331,5,1220335,1,8
1220401,1220401,Dev,2T 판금 투구(시작템)_PVE 피해 증가  Lv.1,PVE 피해 감소 Lv.1,PVE 피해 감소 Lv.1,1220401,1,1220401,1,0
1220402,1220402,Dev,2T 판금 투구(시작템)_PVE 피해 증가  Lv.2,PVE 피해 감소 Lv.2,PVE 피해 감소 Lv.2,1220401,2,1220402,1,2
1220403,1220403,Dev,2T 판금 투구(시작템)_PVE 피해 증가  Lv.3,PVE 피해 감소 Lv.3,PVE 피해 감소 Lv.3,1220401,3,1220403,1,4
1220404,1220404,Dev,2T 판금 투구(시작템)_PVE 피해 증가  Lv.4,PVE 피해 감소 Lv.4,PVE 피해 감소 Lv.4,1220401,4,1220404,1,6
1220405,1220405,Dev,2T 판금 투구(시작템)_PVE 피해 증가  Lv.5,PVE 피해 감소 Lv.5,PVE 피해 감소 Lv.5,1220401,5,1220405,1,8
1220411,1220411,Dev,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.1,PVE 피해 증가 Lv.1,PVE 피해 증가 Lv.1,1220411,1,1220411,1,0
1220412,1220412,Dev,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.2,PVE 피해 증가 Lv.2,PVE 피해 증가 Lv.2,1220411,2,1220412,1,2
1220413,1220413,Dev,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.3,PVE 피해 증가 Lv.3,PVE 피해 증가 Lv.3,1220411,3,1220413,1,4
1220414,1220414,Dev,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.4,PVE 피해 증가 Lv.4,PVE 피해 증가 Lv.4,1220411,4,1220414,1,6
1220415,1220415,Dev,2T 판금 갑옷(시작템)_PVE 피해 감소  Lv.5,PVE 피해 증가 Lv.5,PVE 피해 증가 Lv.5,1220411,5,1220415,1,8
1220421,1220421,Dev,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.1,PVE 피해 감소 Lv.1,PVE 피해 감소 Lv.1,1220421,1,1220421,1,0
1220422,1220422,Dev,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.2,PVE 피해 감소 Lv.2,PVE 피해 감소 Lv.2,1220421,2,1220422,1,2
1220423,1220423,Dev,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.3,PVE 피해 감소 Lv.3,PVE 피해 감소 Lv.3,1220421,3,1220423,1,4
1220424,1220424,Dev,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.4,PVE 피해 감소 Lv.4,PVE 피해 감소 Lv.4,1220421,4,1220424,1,6
1220425,1220425,Dev,2T 판금 장갑(시작템)_PVE 피해 증가  Lv.5,PVE 피해 감소 Lv.5,PVE 피해 감소 Lv.5,1220421,5,1220425,1,8
1220431,1220431,Dev,2T 판금 신발(시작템)_PVE 피해 감소  Lv.1,PVP 피해 증가 Lv.1,PVP 피해 증가 Lv.1,1220431,1,1220431,1,0
1220432,1220432,Dev,2T 판금 신발(시작템)_PVE 피해 감소  Lv.2,PVP 피해 증가 Lv.2,PVP 피해 증가 Lv.2,1220431,2,1220432,1,2
1220433,1220433,Dev,2T 판금 신발(시작템)_PVE 피해 감소  Lv.3,PVP 피해 증가 Lv.3,PVP 피해 증가 Lv.3,1220431,3,1220433,1,4
1220434,1220434,Dev,2T 판금 신발(시작템)_PVE 피해 감소  Lv.4,PVP 피해 증가 Lv.4,PVP 피해 증가 Lv.4,1220431,4,1220434,1,6
1220435,1220435,Dev,2T 판금 신발(시작템)_PVE 피해 감소  Lv.5,PVP 피해 증가 Lv.5,PVP 피해 증가 Lv.5,1220431,5,1220435,1,8
1220501,1220501,Dev,2T 판금 투구(시작템)_PVP 피해 증가  Lv.1,PVP 피해 감소 Lv.1,PVP 피해 감소 Lv.1,1220501,1,1220501,1,0
1220502,1220502,Dev,2T 판금 투구(시작템)_PVP 피해 증가  Lv.2,PVP 피해 감소 Lv.2,PVP 피해 감소 Lv.2,1220501,2,1220502,1,2
1220503,1220503,Dev,2T 판금 투구(시작템)_PVP 피해 증가  Lv.3,PVP 피해 감소 Lv.3,PVP 피해 감소 Lv.3,1220501,3,1220503,1,4
1220504,1220504,Dev,2T 판금 투구(시작템)_PVP 피해 증가  Lv.4,PVP 피해 감소 Lv.4,PVP 피해 감소 Lv.4,1220501,4,1220504,1,6
1220505,1220505,Dev,2T 판금 투구(시작템)_PVP 피해 증가  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1220501,5,1220505,1,8
1220511,1220511,Dev,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.1,PVP 피해 증가 Lv.1,PVP 피해 증가 Lv.1,1220511,1,1220511,1,0
1220512,1220512,Dev,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.2,PVP 피해 증가 Lv.2,PVP 피해 증가 Lv.2,1220511,2,1220512,1,2
1220513,1220513,Dev,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.3,PVP 피해 증가 Lv.3,PVP 피해 증가 Lv.3,1220511,3,1220513,1,4
1220514,1220514,Dev,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.4,PVP 피해 증가 Lv.4,PVP 피해 증가 Lv.4,1220511,4,1220514,1,6
1220515,1220515,Dev,2T 판금 갑옷(시작템)_PVP 피해 감소  Lv.5,PVP 피해 증가 Lv.5,PVP 피해 증가 Lv.5,1220511,5,1220515,1,8
1220521,1220521,Dev,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.1,PVP 피해 감소 Lv.1,PVP 피해 감소 Lv.1,1220521,1,1220521,1,0
1220522,1220522,Dev,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.2,PVP 피해 감소 Lv.2,PVP 피해 감소 Lv.2,1220521,2,1220522,1,2
1220523,1220523,Dev,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.3,PVP 피해 감소 Lv.3,PVP 피해 감소 Lv.3,1220521,3,1220523,1,4
1220524,1220524,Dev,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.4,PVP 피해 감소 Lv.4,PVP 피해 감소 Lv.4,1220521,4,1220524,1,6
1220525,1220525,Dev,2T 판금 장갑(시작템)_PVP 피해 증가  Lv.5,PVP 피해 증가  Lv.5,PVP 피해 증가  Lv.5,1220521,5,1220525,1,8
1220531,1220531,Dev,2T 판금 신발(시작템)_PVP 피해 감소  Lv.1,PVP 피해 감소  Lv.1,PVP 피해 감소  Lv.1,1220531,1,1220531,1,0
1220532,1220532,Dev,2T 판금 신발(시작템)_PVP 피해 감소  Lv.2,PVP 피해 감소  Lv.2,PVP 피해 감소  Lv.2,1220531,2,1220532,1,2
