OID,Cid,Comment,DescName,Description,StatusTagConditionCids,ConditionStatType,ConditionStatValue,LevelConditionKind,MinLevel,MaxLevel,ConditionComparisonOperators,Chance,DurationMin,DurationMax,OverlapKind,IngradualStackDecay,NeedWeapon,RemainOnChange,FrameHold,Negative,TagCids,StatusVisible,StatusChangeEffectCids,RemovalEffectCids,FullStackCount,FullStackSwitchStatusChangeCid
1220603,1220603,2T 판금 투구_프록  Lv.3 생존 본능 Lv.3,,"체력이 30% 미만 시 체력을 회복한다. (쿨타임 120초)

레벨업 효과
- 체력 회복량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220603],,,
1220604,1220604,2T 판금 투구_프록  Lv.4 생존 본능 Lv.4,,"체력이 30% 미만 시 체력을 회복한다. (쿨타임 120초)

레벨업 효과
- 체력 회복량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220604],,,
1220605,1220605,2T 판금 투구_프록  Lv.5 생존 본능 Lv.5,,"체력이 30% 미만 시 체력을 회복한다. (쿨타임 120초)

레벨업 효과
- 체력 회복량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220605],,,
1220611,1220611,2T 판금 갑옷_프록  Lv.1 강철 피부 Lv.1,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220611],,,
1220612,1220612,2T 판금 갑옷_프록  Lv.2 강철 피부 Lv.2,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220612],,,
1220613,1220613,2T 판금 갑옷_프록  Lv.3 강철 피부 Lv.3,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220613],,,
1220614,1220614,2T 판금 갑옷_프록  Lv.4 강철 피부 Lv.4,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220614],,,
1220615,1220615,2T 판금 갑옷_프록  Lv.5 강철 피부 Lv.5,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220615],,,
1220616,1220616,2T 판금 갑옷(시작템)_프록  Lv.1 강철 피부 Lv.1,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,3000,3000,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220616],,,
1220617,1220617,2T 판금 갑옷(시작템)_프록  Lv.2 강철 피부 Lv.2,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,3300,3300,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220617],,,
1220618,1220618,2T 판금 갑옷(시작템)_프록  Lv.3 강철 피부 Lv.3,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,3600,3600,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220618],,,
1220619,1220619,2T 판금 갑옷(시작템)_프록  Lv.4 강철 피부 Lv.4,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,3900,3900,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220619],,,
1220620,1220620,2T 판금 갑옷(시작템)_프록  Lv.5 강철 피부 Lv.5,,"피격 시 20% 확률로 물리 방어력이 일정 시간 동안 대폭 증가한다.  (쿨타임 120초)

레벨업 효과
- 지속 시간 증가",,None,0,None,0,999,None,1000,4200,4200,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220620],,,
1220621,1220621,2T 판금 장갑_프록  Lv.1 천벌의 번개 Lv.1,,"일반 공격 시 10% 확률로 적 위치에 번개가 떨어진다.  (쿨타임 60초)

레벨업 효과
- 피해량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220621],,,
1220622,1220622,2T 판금 장갑_프록  Lv.2 천벌의 번개 Lv.2,,"일반 공격 시 10% 확률로 적 위치에 번개가 떨어진다.  (쿨타임 60초)

레벨업 효과
- 피해량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220622],,,
1220623,1220623,2T 판금 장갑_프록  Lv.3 천벌의 번개 Lv.3,,"일반 공격 시 10% 확률로 적 위치에 번개가 떨어진다.  (쿨타임 60초)

레벨업 효과
- 피해량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220623],,,
1220624,1220624,2T 판금 장갑_프록  Lv.4 천벌의 번개 Lv.4,,"일반 공격 시 10% 확률로 적 위치에 번개가 떨어진다.  (쿨타임 60초)

레벨업 효과
- 피해량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220624],,,
1220625,1220625,2T 판금 장갑_프록  Lv.5 천벌의 번개 Lv.5,,"일반 공격 시 10% 확률로 적 위치에 번개가 떨어진다.  (쿨타임 60초)

레벨업 효과
- 피해량 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220625],,,
1220631,1220631,2T 판금 신발_프록  Lv.1 공수 전환 Lv.1,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220631],,,
1220632,1220632,2T 판금 신발_프록  Lv.2 공수 전환 Lv.2,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220632],,,
1220633,1220633,2T 판금 신발_프록  Lv.3 공수 전환 Lv.3,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220633],,,
1220634,1220634,2T 판금 신발_프록  Lv.4 공수 전환 Lv.4,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220634],,,
1220635,1220635,2T 판금 신발_프록  Lv.5 공수 전환 Lv.5,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1220635],,,
1220636,1220636,2T 판금 신발(시작템)_프록  Lv.1 공수 전환 Lv.1,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,2000,2000,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220636],,,
1220637,1220637,2T 판금 신발(시작템)_프록  Lv.2 공수 전환 Lv.2,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,2000,2000,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220637],,,
1220638,1220638,2T 판금 신발(시작템)_프록  Lv.3 공수 전환 Lv.3,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,2000,2000,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220638],,,
1220639,1220639,2T 판금 신발(시작템)_프록  Lv.4 공수 전환 Lv.4,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,2000,2000,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220639],,,
1220640,1220640,2T 판금 신발(시작템)_프록  Lv.5 공수 전환 Lv.5,,"이동 스킬 사용 시 2초간 방어력이 소폭 증가한다.

레벨업 효과
- 방어력 증가",,None,0,None,0,999,None,1000,2000,2000,Overwrite,FALSE,None,TRUE,TRUE,None,[100],TRUE,[1220640],,,
1230001,1230001,3T 판금 투구_최대 체력 향상  Lv.1,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230001],,,
1230002,1230002,3T 판금 투구_최대 체력 향상  Lv.2,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230002],,,
1230003,1230003,3T 판금 투구_최대 체력 향상  Lv.3,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230003],,,
1230004,1230004,3T 판금 투구_최대 체력 향상  Lv.4,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230004],,,
1230005,1230005,3T 판금 투구_최대 체력 향상  Lv.5,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230005],,,
1230011,1230011,3T 판금 갑옷_최대 체력 향상  Lv.1,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230011],,,
1230012,1230012,3T 판금 갑옷_최대 체력 향상  Lv.2,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230012],,,
1230013,1230013,3T 판금 갑옷_최대 체력 향상  Lv.3,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230013],,,
1230014,1230014,3T 판금 갑옷_최대 체력 향상  Lv.4,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230014],,,
1230015,1230015,3T 판금 갑옷_최대 체력 향상  Lv.5,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230015],,,
1230021,1230021,3T 판금 장갑_최대 체력 향상  Lv.1,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230021],,,
1230022,1230022,3T 판금 장갑_최대 체력 향상  Lv.2,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230022],,,
1230023,1230023,3T 판금 장갑_최대 체력 향상  Lv.3,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230023],,,
1230024,1230024,3T 판금 장갑_최대 체력 향상  Lv.4,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230024],,,
1230025,1230025,3T 판금 장갑_최대 체력 향상  Lv.5,,최대 체력이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230025],,,
1230031,1230031,3T 판금 신발_최대 체력 향상  Lv.1,,"최대 체력, 이동속도가 증가한다.",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230031],,,
1230032,1230032,3T 판금 신발_최대 체력 향상  Lv.2,,"최대 체력, 이동속도가 증가한다.",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230032],,,
1230033,1230033,3T 판금 신발_최대 체력 향상  Lv.3,,"최대 체력, 이동속도가 증가한다.",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230033],,,
1230034,1230034,3T 판금 신발_최대 체력 향상  Lv.4,,"최대 체력, 이동속도가 증가한다.",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230034],,,
1230035,1230035,3T 판금 신발_최대 체력 향상  Lv.5,,"최대 체력, 이동속도가 증가한다.",,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230035],,,
1230101,1230101,3T 판금 투구_받는 피해 감소 향상  Lv.1,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230101],,,
1230102,1230102,3T 판금 투구_받는 피해 감소 향상  Lv.2,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230102],,,
1230103,1230103,3T 판금 투구_받는 피해 감소 향상  Lv.3,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230103],,,
1230104,1230104,3T 판금 투구_받는 피해 감소 향상  Lv.4,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230104],,,
1230105,1230105,3T 판금 투구_받는 피해 감소 향상  Lv.5,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230105],,,
1230111,1230111,3T 판금 갑옷_받는 피해 감소 향상  Lv.1,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230111],,,
1230112,1230112,3T 판금 갑옷_받는 피해 감소 향상  Lv.2,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230112],,,
1230113,1230113,3T 판금 갑옷_받는 피해 감소 향상  Lv.3,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230113],,,
1230114,1230114,3T 판금 갑옷_받는 피해 감소 향상  Lv.4,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230114],,,
1230115,1230115,3T 판금 갑옷_받는 피해 감소 향상  Lv.5,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230115],,,
1230121,1230121,3T 판금 장갑_받는 피해 감소 향상  Lv.1,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230121],,,
1230122,1230122,3T 판금 장갑_받는 피해 감소 향상  Lv.2,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230122],,,
1230123,1230123,3T 판금 장갑_받는 피해 감소 향상  Lv.3,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230123],,,
1230124,1230124,3T 판금 장갑_받는 피해 감소 향상  Lv.4,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230124],,,
1230125,1230125,3T 판금 장갑_받는 피해 감소 향상  Lv.5,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230125],,,
1230131,1230131,3T 판금 신발_받는 피해 감소 향상  Lv.1,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230131],,,
1230132,1230132,3T 판금 신발_받는 피해 감소 향상  Lv.2,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230132],,,
1230133,1230133,3T 판금 신발_받는 피해 감소 향상  Lv.3,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230133],,,
1230134,1230134,3T 판금 신발_받는 피해 감소 향상  Lv.4,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230134],,,
1230135,1230135,3T 판금 신발_받는 피해 감소 향상  Lv.5,,받는 피해 감소가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230135],,,
1230201,1230201,3T 판금 투구_체력 자연 회복력 향상  Lv.1,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230201],,,
1230202,1230202,3T 판금 투구_체력 자연 회복력 향상  Lv.2,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230202],,,
1230203,1230203,3T 판금 투구_체력 자연 회복력 향상  Lv.3,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230203],,,
1230204,1230204,3T 판금 투구_체력 자연 회복력 향상  Lv.4,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230204],,,
1230205,1230205,3T 판금 투구_체력 자연 회복력 향상  Lv.5,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230205],,,
1230211,1230211,3T 판금 갑옷_체력 자연 회복력 향상  Lv.1,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230211],,,
1230212,1230212,3T 판금 갑옷_체력 자연 회복력 향상  Lv.2,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230212],,,
1230213,1230213,3T 판금 갑옷_체력 자연 회복력 향상  Lv.3,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230213],,,
1230214,1230214,3T 판금 갑옷_체력 자연 회복력 향상  Lv.4,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230214],,,
1230215,1230215,3T 판금 갑옷_체력 자연 회복력 향상  Lv.5,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230215],,,
1230221,1230221,3T 판금 장갑_체력 자연 회복력 향상  Lv.1,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230221],,,
1230222,1230222,3T 판금 장갑_체력 자연 회복력 향상  Lv.2,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230222],,,
1230223,1230223,3T 판금 장갑_체력 자연 회복력 향상  Lv.3,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230223],,,
1230224,1230224,3T 판금 장갑_체력 자연 회복력 향상  Lv.4,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230224],,,
1230225,1230225,3T 판금 장갑_체력 자연 회복력 향상  Lv.5,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230225],,,
1230231,1230231,3T 판금 신발_체력 자연 회복력 향상  Lv.1,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230231],,,
1230232,1230232,3T 판금 신발_체력 자연 회복력 향상  Lv.2,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230232],,,
1230233,1230233,3T 판금 신발_체력 자연 회복력 향상  Lv.3,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230233],,,
1230234,1230234,3T 판금 신발_체력 자연 회복력 향상  Lv.4,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230234],,,
1230235,1230235,3T 판금 신발_체력 자연 회복력 향상  Lv.5,,체력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230235],,,
1230301,1230301,3T 판금 투구_상태 이상 저항력  Lv.1,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230301],,,
1230302,1230302,3T 판금 투구_상태 이상 저항력  Lv.2,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230302],,,
1230303,1230303,3T 판금 투구_상태 이상 저항력  Lv.3,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230303],,,
1230304,1230304,3T 판금 투구_상태 이상 저항력  Lv.4,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230304],,,
1230305,1230305,3T 판금 투구_상태 이상 저항력  Lv.5,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230305],,,
1230311,1230311,3T 판금 갑옷_물리 피해 감소  Lv.1,,물리 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230311],,,
1230312,1230312,3T 판금 갑옷_물리 피해 감소  Lv.2,,물리 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230312],,,
1230313,1230313,3T 판금 갑옷_물리 피해 감소  Lv.3,,물리 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230313],,,
1230314,1230314,3T 판금 갑옷_물리 피해 감소  Lv.4,,물리 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230314],,,
1230315,1230315,3T 판금 갑옷_물리 피해 감소  Lv.5,,물리 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230315],,,
1230321,1230321,3T 판금 장갑_물리 피해 증가 Lv.1,,물리 피해 증가수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230321],,,
1230322,1230322,3T 판금 장갑_물리 피해 증가 Lv.2,,물리 피해 증가수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230322],,,
1230323,1230323,3T 판금 장갑_물리 피해 증가 Lv.3,,물리 피해 증가수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230323],,,
1230324,1230324,3T 판금 장갑_물리 피해 증가 Lv.4,,물리 피해 증가수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230324],,,
1230325,1230325,3T 판금 장갑_물리 피해 증가 Lv.5,,물리 피해 증가수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230325],,,
1230331,1230331,3T 판금 신발_상태 이상 저항력  Lv.1,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230331],,,
1230332,1230332,3T 판금 신발_상태 이상 저항력  Lv.2,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230332],,,
1230333,1230333,3T 판금 신발_상태 이상 저항력  Lv.3,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230333],,,
1230334,1230334,3T 판금 신발_상태 이상 저항력  Lv.4,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230334],,,
1230335,1230335,3T 판금 신발_상태 이상 저항력  Lv.5,,상태 이상 저항력 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230335],,,
1230401,1230401,3T 판금 투구_PVE 피해 증가  Lv.1,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230401],,,
1230402,1230402,3T 판금 투구_PVE 피해 증가  Lv.2,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230402],,,
1230403,1230403,3T 판금 투구_PVE 피해 증가  Lv.3,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1230403],,,
