OID,Cid,Comment,Category,SaveLoad,RemoveConditions,KeepDurationOnChange,StatusChangeGroupCids,UiCategory,DefaultStatusChangeInfoCid,VariationStatusChangeInfoCids
1210613,1210613,1T 판금 갑옷_프록  Lv.3,Passive,FALSE,,FALSE,,None,1210613,
1210614,1210614,1T 판금 갑옷_프록  Lv.4,Passive,FALSE,,FALSE,,None,1210614,
1210615,1210615,1T 판금 갑옷_프록  Lv.5,Passive,FALSE,,FALSE,,None,1210615,
1210616,1210616,1T 판금 갑옷(시작템)_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1210616,
1210617,1210617,1T 판금 갑옷(시작템)_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1210617,
1210618,1210618,1T 판금 갑옷(시작템)_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1210618,
1210619,1210619,1T 판금 갑옷(시작템)_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1210619,
1210620,1210620,1T 판금 갑옷(시작템)_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1210620,
1210621,1210621,1T 판금 장갑_프록  Lv.1,Passive,FALSE,,FALSE,,None,1210621,
1210622,1210622,1T 판금 장갑_프록  Lv.2,Passive,FALSE,,FALSE,,None,1210622,
1210623,1210623,1T 판금 장갑_프록  Lv.3,Passive,FALSE,,FALSE,,None,1210623,
1210624,1210624,1T 판금 장갑_프록  Lv.4,Passive,FALSE,,FALSE,,None,1210624,
1210625,1210625,1T 판금 장갑_프록  Lv.5,Passive,FALSE,,FALSE,,None,1210625,
1210631,1210631,1T 판금 신발_프록  Lv.1,Passive,FALSE,,FALSE,,None,1210631,
1210632,1210632,1T 판금 신발_프록  Lv.2,Passive,FALSE,,FALSE,,None,1210632,
1210633,1210633,1T 판금 신발_프록  Lv.3,Passive,FALSE,,FALSE,,None,1210633,
1210634,1210634,1T 판금 신발_프록  Lv.4,Passive,FALSE,,FALSE,,None,1210634,
1210635,1210635,1T 판금 신발_프록  Lv.5,Passive,FALSE,,FALSE,,None,1210635,
1210636,1210636,1T 판금 신발(시작템)_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1210636,
1210637,1210637,1T 판금 신발(시작템)_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1210637,
1210638,1210638,1T 판금 신발(시작템)_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1210638,
1210639,1210639,1T 판금 신발(시작템)_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1210639,
1210640,1210640,1T 판금 신발(시작템)_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1210640,
1220001,1220001,2T 판금 투구_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220001,
1220002,1220002,2T 판금 투구_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220002,
1220003,1220003,2T 판금 투구_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220003,
1220004,1220004,2T 판금 투구_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220004,
1220005,1220005,2T 판금 투구_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220005,
1220011,1220011,2T 판금 갑옷_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220011,
1220012,1220012,2T 판금 갑옷_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220012,
1220013,1220013,2T 판금 갑옷_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220013,
1220014,1220014,2T 판금 갑옷_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220014,
1220015,1220015,2T 판금 갑옷_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220015,
1220021,1220021,2T 판금 장갑_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220021,
1220022,1220022,2T 판금 장갑_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220022,
1220023,1220023,2T 판금 장갑_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220023,
1220024,1220024,2T 판금 장갑_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220024,
1220025,1220025,2T 판금 장갑_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220025,
1220031,1220031,2T 판금 신발_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220031,
1220032,1220032,2T 판금 신발_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220032,
1220033,1220033,2T 판금 신발_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220033,
1220034,1220034,2T 판금 신발_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220034,
1220035,1220035,2T 판금 신발_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220035,
1220101,1220101,2T 판금 투구_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220101,
1220102,1220102,2T 판금 투구_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220102,
1220103,1220103,2T 판금 투구_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220103,
1220104,1220104,2T 판금 투구_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220104,
1220105,1220105,2T 판금 투구_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220105,
1220111,1220111,2T 판금 갑옷_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220111,
1220112,1220112,2T 판금 갑옷_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220112,
1220113,1220113,2T 판금 갑옷_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220113,
1220114,1220114,2T 판금 갑옷_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220114,
1220115,1220115,2T 판금 갑옷_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220115,
1220121,1220121,2T 판금 장갑_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220121,
1220122,1220122,2T 판금 장갑_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220122,
1220123,1220123,2T 판금 장갑_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220123,
1220124,1220124,2T 판금 장갑_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220124,
1220125,1220125,2T 판금 장갑_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220125,
1220131,1220131,2T 판금 신발_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220131,
1220132,1220132,2T 판금 신발_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220132,
1220133,1220133,2T 판금 신발_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220133,
1220134,1220134,2T 판금 신발_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220134,
1220135,1220135,2T 판금 신발_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220135,
1220201,1220201,2T 판금 투구_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220201,
1220202,1220202,2T 판금 투구_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220202,
1220203,1220203,2T 판금 투구_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220203,
1220204,1220204,2T 판금 투구_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220204,
1220205,1220205,2T 판금 투구_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220205,
1220211,1220211,2T 판금 갑옷_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220211,
1220212,1220212,2T 판금 갑옷_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220212,
1220213,1220213,2T 판금 갑옷_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220213,
1220214,1220214,2T 판금 갑옷_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220214,
1220215,1220215,2T 판금 갑옷_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220215,
1220221,1220221,2T 판금 장갑_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220221,
1220222,1220222,2T 판금 장갑_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220222,
1220223,1220223,2T 판금 장갑_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220223,
1220224,1220224,2T 판금 장갑_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220224,
1220225,1220225,2T 판금 장갑_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220225,
1220231,1220231,2T 판금 신발_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1220231,
1220232,1220232,2T 판금 신발_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1220232,
1220233,1220233,2T 판금 신발_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1220233,
1220234,1220234,2T 판금 신발_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1220234,
1220235,1220235,2T 판금 신발_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1220235,
1220301,1220301,2T 판금 투구_상태 이상 저항력  Lv.1,Passive,FALSE,,FALSE,,None,1220301,
1220302,1220302,2T 판금 투구_상태 이상 저항력  Lv.2,Passive,FALSE,,FALSE,,None,1220302,
1220303,1220303,2T 판금 투구_상태 이상 저항력  Lv.3,Passive,FALSE,,FALSE,,None,1220303,
1220304,1220304,2T 판금 투구_상태 이상 저항력  Lv.4,Passive,FALSE,,FALSE,,None,1220304,
1220305,1220305,2T 판금 투구_상태 이상 저항력  Lv.5,Passive,FALSE,,FALSE,,None,1220305,
1220311,1220311,2T 판금 갑옷_물리 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1220311,
1220312,1220312,2T 판금 갑옷_물리 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1220312,
1220313,1220313,2T 판금 갑옷_물리 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1220313,
1220314,1220314,2T 판금 갑옷_물리 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1220314,
1220315,1220315,2T 판금 갑옷_물리 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1220315,
1220321,1220321,2T 판금 장갑_물리 피해 증가 Lv.1,Passive,FALSE,,FALSE,,None,1220321,
1220322,1220322,2T 판금 장갑_물리 피해 증가 Lv.2,Passive,FALSE,,FALSE,,None,1220322,
1220323,1220323,2T 판금 장갑_물리 피해 증가 Lv.3,Passive,FALSE,,FALSE,,None,1220323,
1220324,1220324,2T 판금 장갑_물리 피해 증가 Lv.4,Passive,FALSE,,FALSE,,None,1220324,
1220325,1220325,2T 판금 장갑_물리 피해 증가 Lv.5,Passive,FALSE,,FALSE,,None,1220325,
1220331,1220331,2T 판금 신발_상태 이상 저항력  Lv.1,Passive,FALSE,,FALSE,,None,1220331,
1220332,1220332,2T 판금 신발_상태 이상 저항력  Lv.2,Passive,FALSE,,FALSE,,None,1220332,
1220333,1220333,2T 판금 신발_상태 이상 저항력  Lv.3,Passive,FALSE,,FALSE,,None,1220333,
1220334,1220334,2T 판금 신발_상태 이상 저항력  Lv.4,Passive,FALSE,,FALSE,,None,1220334,
1220335,1220335,2T 판금 신발_상태 이상 저항력  Lv.5,Passive,FALSE,,FALSE,,None,1220335,
1220401,1220401,2T 판금 투구_PVE 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1220401,
1220402,1220402,2T 판금 투구_PVE 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1220402,
1220403,1220403,2T 판금 투구_PVE 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1220403,
1220404,1220404,2T 판금 투구_PVE 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1220404,
1220405,1220405,2T 판금 투구_PVE 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1220405,
1220411,1220411,2T 판금 갑옷_PVE 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1220411,
1220412,1220412,2T 판금 갑옷_PVE 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1220412,
1220413,1220413,2T 판금 갑옷_PVE 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1220413,
1220414,1220414,2T 판금 갑옷_PVE 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1220414,
1220415,1220415,2T 판금 갑옷_PVE 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1220415,
1220421,1220421,2T 판금 장갑_PVE 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1220421,
1220422,1220422,2T 판금 장갑_PVE 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1220422,
1220423,1220423,2T 판금 장갑_PVE 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1220423,
1220424,1220424,2T 판금 장갑_PVE 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1220424,
1220425,1220425,2T 판금 장갑_PVE 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1220425,
1220431,1220431,2T 판금 신발_PVE 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1220431,
1220432,1220432,2T 판금 신발_PVE 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1220432,
1220433,1220433,2T 판금 신발_PVE 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1220433,
1220434,1220434,2T 판금 신발_PVE 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1220434,
1220435,1220435,2T 판금 신발_PVE 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1220435,
1220501,1220501,2T 판금 투구_PVP 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1220501,
1220502,1220502,2T 판금 투구_PVP 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1220502,
1220503,1220503,2T 판금 투구_PVP 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1220503,
1220504,1220504,2T 판금 투구_PVP 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1220504,
1220505,1220505,2T 판금 투구_PVP 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1220505,
1220511,1220511,2T 판금 갑옷_PVP 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1220511,
1220512,1220512,2T 판금 갑옷_PVP 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1220512,
1220513,1220513,2T 판금 갑옷_PVP 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1220513,
1220514,1220514,2T 판금 갑옷_PVP 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1220514,
1220515,1220515,2T 판금 갑옷_PVP 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1220515,
1220521,1220521,2T 판금 장갑_PVP 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1220521,
1220522,1220522,2T 판금 장갑_PVP 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1220522,
1220523,1220523,2T 판금 장갑_PVP 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1220523,
1220524,1220524,2T 판금 장갑_PVP 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1220524,
1220525,1220525,2T 판금 장갑_PVP 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1220525,
1220531,1220531,2T 판금 신발_PVP 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1220531,
1220532,1220532,2T 판금 신발_PVP 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1220532,
1220533,1220533,2T 판금 신발_PVP 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1220533,
1220534,1220534,2T 판금 신발_PVP 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1220534,
1220535,1220535,2T 판금 신발_PVP 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1220535,
1220601,1220601,2T 판금 투구_프록  Lv.1,Passive,FALSE,,FALSE,,None,1220601,
1220602,1220602,2T 판금 투구_프록  Lv.2,Passive,FALSE,,FALSE,,None,1220602,
1220603,1220603,2T 판금 투구_프록  Lv.3,Passive,FALSE,,FALSE,,None,1220603,
1220604,1220604,2T 판금 투구_프록  Lv.4,Passive,FALSE,,FALSE,,None,1220604,
1220605,1220605,2T 판금 투구_프록  Lv.5,Passive,FALSE,,FALSE,,None,1220605,
1220611,1220611,2T 판금 갑옷_프록  Lv.1,Passive,FALSE,,FALSE,,None,1220611,
1220612,1220612,2T 판금 갑옷_프록  Lv.2,Passive,FALSE,,FALSE,,None,1220612,
1220613,1220613,2T 판금 갑옷_프록  Lv.3,Passive,FALSE,,FALSE,,None,1220613,
1220614,1220614,2T 판금 갑옷_프록  Lv.4,Passive,FALSE,,FALSE,,None,1220614,
1220615,1220615,2T 판금 갑옷_프록  Lv.5,Passive,FALSE,,FALSE,,None,1220615,
1220616,1220616,2T 판금 갑옷(시작템)_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1220616,
1220617,1220617,2T 판금 갑옷(시작템)_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1220617,
1220618,1220618,2T 판금 갑옷(시작템)_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1220618,
1220619,1220619,2T 판금 갑옷(시작템)_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1220619,
1220620,1220620,2T 판금 갑옷(시작템)_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1220620,
1220621,1220621,2T 판금 장갑_프록  Lv.1,Passive,FALSE,,FALSE,,None,1220621,
1220622,1220622,2T 판금 장갑_프록  Lv.2,Passive,FALSE,,FALSE,,None,1220622,
1220623,1220623,2T 판금 장갑_프록  Lv.3,Passive,FALSE,,FALSE,,None,1220623,
1220624,1220624,2T 판금 장갑_프록  Lv.4,Passive,FALSE,,FALSE,,None,1220624,
1220625,1220625,2T 판금 장갑_프록  Lv.5,Passive,FALSE,,FALSE,,None,1220625,
1220631,1220631,2T 판금 신발_프록  Lv.1,Passive,FALSE,,FALSE,,None,1220631,
1220632,1220632,2T 판금 신발_프록  Lv.2,Passive,FALSE,,FALSE,,None,1220632,
1220633,1220633,2T 판금 신발_프록  Lv.3,Passive,FALSE,,FALSE,,None,1220633,
1220634,1220634,2T 판금 신발_프록  Lv.4,Passive,FALSE,,FALSE,,None,1220634,
1220635,1220635,2T 판금 신발_프록  Lv.5,Passive,FALSE,,FALSE,,None,1220635,
1220636,1220636,2T 판금 신발(시작템)_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1220636,
1220637,1220637,2T 판금 신발(시작템)_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1220637,
1220638,1220638,2T 판금 신발(시작템)_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1220638,
1220639,1220639,2T 판금 신발(시작템)_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1220639,
1220640,1220640,2T 판금 신발(시작템)_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1220640,
1230001,1230001,3T 판금 투구_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230001,
1230002,1230002,3T 판금 투구_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230002,
1230003,1230003,3T 판금 투구_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230003,
1230004,1230004,3T 판금 투구_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230004,
1230005,1230005,3T 판금 투구_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230005,
1230011,1230011,3T 판금 갑옷_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230011,
1230012,1230012,3T 판금 갑옷_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230012,
1230013,1230013,3T 판금 갑옷_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230013,
1230014,1230014,3T 판금 갑옷_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230014,
1230015,1230015,3T 판금 갑옷_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230015,
1230021,1230021,3T 판금 장갑_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230021,
1230022,1230022,3T 판금 장갑_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230022,
1230023,1230023,3T 판금 장갑_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230023,
1230024,1230024,3T 판금 장갑_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230024,
1230025,1230025,3T 판금 장갑_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230025,
1230031,1230031,3T 판금 신발_최대 체력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230031,
1230032,1230032,3T 판금 신발_최대 체력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230032,
1230033,1230033,3T 판금 신발_최대 체력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230033,
1230034,1230034,3T 판금 신발_최대 체력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230034,
1230035,1230035,3T 판금 신발_최대 체력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230035,
1230101,1230101,3T 판금 투구_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230101,
1230102,1230102,3T 판금 투구_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230102,
1230103,1230103,3T 판금 투구_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230103,
1230104,1230104,3T 판금 투구_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230104,
1230105,1230105,3T 판금 투구_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230105,
1230111,1230111,3T 판금 갑옷_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230111,
1230112,1230112,3T 판금 갑옷_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230112,
1230113,1230113,3T 판금 갑옷_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230113,
1230114,1230114,3T 판금 갑옷_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230114,
1230115,1230115,3T 판금 갑옷_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230115,
1230121,1230121,3T 판금 장갑_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230121,
1230122,1230122,3T 판금 장갑_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230122,
1230123,1230123,3T 판금 장갑_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230123,
1230124,1230124,3T 판금 장갑_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230124,
1230125,1230125,3T 판금 장갑_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230125,
1230131,1230131,3T 판금 신발_받는 피해 감소 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230131,
1230132,1230132,3T 판금 신발_받는 피해 감소 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230132,
1230133,1230133,3T 판금 신발_받는 피해 감소 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230133,
1230134,1230134,3T 판금 신발_받는 피해 감소 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230134,
1230135,1230135,3T 판금 신발_받는 피해 감소 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230135,
1230201,1230201,3T 판금 투구_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230201,
1230202,1230202,3T 판금 투구_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230202,
1230203,1230203,3T 판금 투구_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230203,
1230204,1230204,3T 판금 투구_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230204,
1230205,1230205,3T 판금 투구_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230205,
1230211,1230211,3T 판금 갑옷_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230211,
1230212,1230212,3T 판금 갑옷_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230212,
1230213,1230213,3T 판금 갑옷_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230213,
1230214,1230214,3T 판금 갑옷_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230214,
1230215,1230215,3T 판금 갑옷_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230215,
1230221,1230221,3T 판금 장갑_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230221,
1230222,1230222,3T 판금 장갑_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230222,
1230223,1230223,3T 판금 장갑_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230223,
1230224,1230224,3T 판금 장갑_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230224,
1230225,1230225,3T 판금 장갑_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230225,
1230231,1230231,3T 판금 신발_체력자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1230231,
1230232,1230232,3T 판금 신발_체력자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1230232,
1230233,1230233,3T 판금 신발_체력자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1230233,
1230234,1230234,3T 판금 신발_체력자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1230234,
1230235,1230235,3T 판금 신발_체력자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1230235,
1230301,1230301,3T 판금 투구_상태 이상 저항력  Lv.1,Passive,FALSE,,FALSE,,None,1230301,
1230302,1230302,3T 판금 투구_상태 이상 저항력  Lv.2,Passive,FALSE,,FALSE,,None,1230302,
1230303,1230303,3T 판금 투구_상태 이상 저항력  Lv.3,Passive,FALSE,,FALSE,,None,1230303,
1230304,1230304,3T 판금 투구_상태 이상 저항력  Lv.4,Passive,FALSE,,FALSE,,None,1230304,
1230305,1230305,3T 판금 투구_상태 이상 저항력  Lv.5,Passive,FALSE,,FALSE,,None,1230305,
1230311,1230311,3T 판금 갑옷_물리 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1230311,
1230312,1230312,3T 판금 갑옷_물리 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1230312,
1230313,1230313,3T 판금 갑옷_물리 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1230313,
1230314,1230314,3T 판금 갑옷_물리 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1230314,
1230315,1230315,3T 판금 갑옷_물리 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1230315,
1230321,1230321,3T 판금 장갑_물리 피해 증가 Lv.1,Passive,FALSE,,FALSE,,None,1230321,
1230322,1230322,3T 판금 장갑_물리 피해 증가 Lv.2,Passive,FALSE,,FALSE,,None,1230322,
1230323,1230323,3T 판금 장갑_물리 피해 증가 Lv.3,Passive,FALSE,,FALSE,,None,1230323,
