root_id,root_type,root_name,nodeId,comment,desc_name,description,equipment_category,status_tag_condition_cids,anim_name,anim_weapon_state,global_cooltime,cooltime,aim,range,effective_range,adjust_within_range,ray_cast_skill_option,rotate_time,rotate_limit,cost_h_p,cost_h_pper,cost_m_p,cost_m_pper,cost_item_type,cost_item_count,first_notify_apply_selection,apply_selections,linked_skill,show_casting_bar,durability_consume,skill_casting
1210435,skill_root,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.4,12104350020003,,PVP 피해 증가  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210501,skill_root,1T 판금 장갑(시작템)_PVE 피해 증가  Lv.5,12105010020003,,PVP 피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210502,skill_root,1T 판금 신발(시작템)_PVE 피해 감소  Lv.1,12105020020003,,PVP 피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210503,skill_root,1T 판금 신발(시작템)_PVE 피해 감소  Lv.2,12105030020003,,PVP 피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210504,skill_root,1T 판금 신발(시작템)_PVE 피해 감소  Lv.3,12105040020003,,PVP 피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210505,skill_root,1T 판금 신발(시작템)_PVE 피해 감소  Lv.4,12105050020003,,PVP 피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210511,skill_root,1T 판금 신발(시작템)_PVE 피해 감소  Lv.5,12105110020003,,PVP 피해 증가  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210512,skill_root,1T 판금 투구(시작템)_PVP 피해 증가  Lv.1,12105120020003,,PVP 피해 증가  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210513,skill_root,1T 판금 투구(시작템)_PVP 피해 증가  Lv.2,12105130020003,,PVP 피해 증가  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210514,skill_root,1T 판금 투구(시작템)_PVP 피해 증가  Lv.3,12105140020003,,PVP 피해 증가  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210515,skill_root,1T 판금 투구(시작템)_PVP 피해 증가  Lv.4,12105150020003,,PVP 피해 증가  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210521,skill_root,1T 판금 투구(시작템)_PVP 피해 증가  Lv.5,12105210020003,,PVP 피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210522,skill_root,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.1,12105220020003,,PVP 피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210523,skill_root,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.2,12105230020003,,PVP 피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210524,skill_root,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.3,12105240020003,,PVP 피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210525,skill_root,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.4,12105250020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210531,skill_root,1T 판금 갑옷(시작템)_PVP 피해 감소  Lv.5,12105310020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210532,skill_root,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.1,12105320020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210533,skill_root,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.2,12105330020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210534,skill_root,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.3,12105340020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210535,skill_root,1T 판금 장갑(시작템)_PVP 피해 증가  Lv.4,12105350020003,,PVP 피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210601,skill_root,1T 판금 투구(시작템)_프록  Lv.1,12106010020003,,생존 본능 Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210602,skill_root,1T 판금 투구(시작템)_프록  Lv.2,12106020020003,,생존 본능 Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210603,skill_root,1T 판금 투구(시작템)_프록  Lv.3,12106030020003,,생존 본능 Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210604,skill_root,1T 판금 투구(시작템)_프록  Lv.4,12106040020003,,생존 본능 Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210605,skill_root,1T 판금 투구(시작템)_프록  Lv.5,12106050020003,,생존 본능 Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210606,skill_root,1T 판금 투구(시작템)_프록  Lv.1,12106060020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106060020004,[],,false,0,
1210607,skill_root,1T 판금 투구(시작템)_프록  Lv.2,12106070020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106070020004,[],,false,0,
1210608,skill_root,1T 판금 투구(시작템)_프록  Lv.3,12106080020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106080020004,[],,false,0,
1210609,skill_root,1T 판금 투구(시작템)_프록  Lv.4,12106090020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106090020004,[],,false,0,
1210610,skill_root,1T 판금 투구(시작템)_프록  Lv.5,12106100020003,,프록  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106100020004,[],,false,0,
1210611,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12106110020003,,강철 피부 Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210612,skill_root,1T 판금 갑옷(시작템)_프록  Lv.2,12106120020003,,강철 피부 Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210613,skill_root,1T 판금 갑옷(시작템)_프록  Lv.3,12106130020003,,강철 피부 Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210614,skill_root,1T 판금 갑옷(시작템)_프록  Lv.4,12106140020003,,강철 피부 Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210615,skill_root,1T 판금 갑옷(시작템)_프록  Lv.5,12106150020003,,강철 피부 Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210616,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12106160020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106160020004,[],,false,0,
1210617,skill_root,1T 판금 갑옷(시작템)_프록  Lv.2,12106170020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106170020004,[],,false,0,
1210618,skill_root,1T 판금 갑옷(시작템)_프록  Lv.3,12106180020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106180020004,[],,false,0,
1210619,skill_root,1T 판금 갑옷(시작템)_프록  Lv.4,12106190020003,,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106190020004,[],,false,0,
1210620,skill_root,1T 판금 갑옷(시작템)_프록  Lv.5,12106200020003,,프록  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106200020004,[],,false,0,
1210621,skill_root,1T 판금 장갑(시작템)_프록  Lv.1,12106210020003,,천벌의 번개 Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210622,skill_root,1T 판금 장갑(시작템)_프록  Lv.2,12106220020003,,천벌의 번개 Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210623,skill_root,1T 판금 장갑(시작템)_프록  Lv.3,12106230020003,,천벌의 번개 Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210624,skill_root,1T 판금 장갑(시작템)_프록  Lv.4,12106240020003,,천벌의 번개 Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210625,skill_root,1T 판금 장갑(시작템)_프록  Lv.5,12106250020003,,천벌의 번개 Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210626,skill_root,1T 판금 장갑(시작템)_프록  Lv.5,12106260020003,,,,None,[],,None,0,0,Unit,0,0,Option,Option,0,false,0,0,0,0,0,0,12106260020004,[],,false,0,
1210627,skill_root,1T 판금 장갑(시작템)_프록  Lv.1,12106270020003,,,,None,[],,None,0,0,Unit,0,0,Option,Option,0,false,0,0,0,0,0,0,12106270020004,[],,false,0,
1210628,skill_root,1T 판금 장갑(시작템)_프록  Lv.2,12106280020003,,,,None,[],,None,0,0,Unit,0,0,Option,Option,0,false,0,0,0,0,0,0,12106280020004,[],,false,0,
1210629,skill_root,1T 판금 장갑(시작템)_프록  Lv.3,12106290020003,,,,None,[],,None,0,0,Unit,0,0,Option,Option,0,false,0,0,0,0,0,0,12106290020004,[],,false,0,
1210630,skill_root,1T 판금 장갑(시작템)_프록  Lv.4,12106300020003,,프록  Lv.5,,None,[],,None,0,0,Unit,0,0,Option,Option,0,false,0,0,0,0,0,0,12106300020004,[],,false,0,
1210631,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12106310020003,,공수 전환 Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210632,skill_root,1T 판금 신발(시작템)_프록  Lv.2,12106320020003,,공수 전환 Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210633,skill_root,1T 판금 신발(시작템)_프록  Lv.3,12106330020003,,공수 전환 Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210634,skill_root,1T 판금 신발(시작템)_프록  Lv.4,12106340020003,,공수 전환 Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210635,skill_root,1T 판금 신발(시작템)_프록  Lv.5,12106350020003,,공수 전환 Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1210636,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12106360020003,,최대 체력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106360020004,[],,false,0,
1210637,skill_root,1T 판금 신발(시작템)_프록  Lv.2,12106370020003,,최대 체력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106370020004,[],,false,0,
1210638,skill_root,1T 판금 신발(시작템)_프록  Lv.3,12106380020003,,최대 체력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106380020004,[],,false,0,
1210639,skill_root,1T 판금 신발(시작템)_프록  Lv.4,12106390020003,,최대 체력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106390020004,[],,false,0,
1210640,skill_root,1T 판금 신발(시작템)_프록  Lv.5,12106400020003,,최대 체력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,12106400020004,[],,false,0,
1220001,skill_root,2T 판금 투구_최대 체력 향상  Lv.1,12200010020003,,최대 체력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220002,skill_root,2T 판금 투구_최대 체력 향상  Lv.2,12200020020003,,최대 체력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220003,skill_root,2T 판금 투구_최대 체력 향상  Lv.3,12200030020003,,최대 체력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220004,skill_root,2T 판금 투구_최대 체력 향상  Lv.4,12200040020003,,최대 체력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220005,skill_root,2T 판금 투구_최대 체력 향상  Lv.5,12200050020003,,최대 체력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220011,skill_root,2T 판금 갑옷_최대 체력 향상  Lv.1,12200110020003,,최대 체력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220012,skill_root,2T 판금 갑옷_최대 체력 향상  Lv.2,12200120020003,,최대 체력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220013,skill_root,2T 판금 갑옷_최대 체력 향상  Lv.3,12200130020003,,최대 체력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220014,skill_root,2T 판금 갑옷_최대 체력 향상  Lv.4,12200140020003,,최대 체력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220015,skill_root,2T 판금 갑옷_최대 체력 향상  Lv.5,12200150020003,,최대 체력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220021,skill_root,2T 판금 투구(시작템)_최대 체력 향상  Lv.5,12200210020003,,최대 체력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220022,skill_root,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.1,12200220020003,,최대 체력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220023,skill_root,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.2,12200230020003,,최대 체력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220024,skill_root,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.3,12200240020003,,최대 체력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220025,skill_root,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.4,12200250020003,,최대 체력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220031,skill_root,2T 판금 갑옷(시작템)_최대 체력 향상  Lv.5,12200310020003,,받는 피해 감소 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220032,skill_root,2T 판금 장갑(시작템)_최대 체력 향상  Lv.1,12200320020003,,받는 피해 감소 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220033,skill_root,2T 판금 장갑(시작템)_최대 체력 향상  Lv.2,12200330020003,,받는 피해 감소 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220034,skill_root,2T 판금 장갑(시작템)_최대 체력 향상  Lv.3,12200340020003,,받는 피해 감소 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220035,skill_root,2T 판금 장갑(시작템)_최대 체력 향상  Lv.4,12200350020003,,받는 피해 감소 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220101,skill_root,2T 판금 장갑(시작템)_최대 체력 향상  Lv.5,12201010020003,,받는 피해 감소 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220102,skill_root,2T 판금 신발(시작템)_최대 체력 향상  Lv.1,12201020020003,,받는 피해 감소 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220103,skill_root,2T 판금 신발(시작템)_최대 체력 향상  Lv.2,12201030020003,,받는 피해 감소 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220104,skill_root,2T 판금 신발(시작템)_최대 체력 향상  Lv.3,12201040020003,,받는 피해 감소 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220105,skill_root,2T 판금 신발(시작템)_최대 체력 향상  Lv.4,12201050020003,,받는 피해 감소 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220111,skill_root,2T 판금 신발(시작템)_최대 체력 향상  Lv.5,12201110020003,,받는 피해 감소 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220112,skill_root,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.1,12201120020003,,받는 피해 감소 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220113,skill_root,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.2,12201130020003,,받는 피해 감소 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220114,skill_root,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.3,12201140020003,,받는 피해 감소 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220115,skill_root,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.4,12201150020003,,받는 피해 감소 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220121,skill_root,2T 판금 투구(시작템)_받는 피해 감소 향상  Lv.5,12201210020003,,받는 피해 감소 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220122,skill_root,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.1,12201220020003,,받는 피해 감소 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220123,skill_root,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.2,12201230020003,,받는 피해 감소 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220124,skill_root,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.3,12201240020003,,받는 피해 감소 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220125,skill_root,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.4,12201250020003,,받는 피해 감소 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220131,skill_root,2T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.5,12201310020003,,체력자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220132,skill_root,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.1,12201320020003,,체력자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220133,skill_root,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.2,12201330020003,,체력자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220134,skill_root,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.3,12201340020003,,체력자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220135,skill_root,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.4,12201350020003,,체력자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220201,skill_root,2T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.5,12202010020003,,체력자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220202,skill_root,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.1,12202020020003,,체력자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220203,skill_root,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.2,12202030020003,,체력자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220204,skill_root,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.3,12202040020003,,체력자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220205,skill_root,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.4,12202050020003,,체력자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220211,skill_root,2T 판금 신발(시작템)_받는 피해 감소 향상  Lv.5,12202110020003,,체력자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220212,skill_root,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.1,12202120020003,,체력자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220213,skill_root,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.2,12202130020003,,체력자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220214,skill_root,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.3,12202140020003,,체력자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220215,skill_root,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.4,12202150020003,,체력자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220221,skill_root,2T 판금 투구(시작템)_체력자연 회복력 향상  Lv.5,12202210020003,,체력자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220222,skill_root,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.1,12202220020003,,체력자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220223,skill_root,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.2,12202230020003,,체력자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220224,skill_root,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.3,12202240020003,,체력자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220225,skill_root,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.4,12202250020003,,체력자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220231,skill_root,2T 판금 갑옷(시작템)_체력자연 회복력 향상  Lv.5,12202310020003,,상태 이상 저항력  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220232,skill_root,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.1,12202320020003,,상태 이상 저항력  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220233,skill_root,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.2,12202330020003,,상태 이상 저항력  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220234,skill_root,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.3,12202340020003,,상태 이상 저항력  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220235,skill_root,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.4,12202350020003,,상태 이상 저항력  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220301,skill_root,2T 판금 장갑(시작템)_체력자연 회복력 향상  Lv.5,12203010020003,,피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220302,skill_root,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.1,12203020020003,,피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220303,skill_root,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.2,12203030020003,,피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220304,skill_root,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.3,12203040020003,,피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1220305,skill_root,2T 판금 신발(시작템)_체력자연 회복력 향상  Lv.4,12203050020003,,피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
