root_id,root_type,root_name,nodeId,comment,skill_damage,skill_heal,skill_mana,skill_leap,status_change_cids,remove_status_change_cids,skill_areas,skill_summons,projectiles,reset_cooldown_ids,totem_ids,field_object_ids,special_feature_category,channeling,f_x_name
23410001,skill_root,몬스터 피 묻은 손 돌격대장 분노,234100010020005,,[],[],[],[],[20410003],[],[],[],[],[],[],[],None,,
23410002,skill_root,몬스터_데로스 부하_대장 SC지급,234100020020006,,[],[],[],[],[21000003],[],[],[],[],[],[],[],None,,
23550001,skill_root,몬스터_거미 속박,235500010020005,속박 Lv.1,"[""235500010020006""]",[],[],[],[20000501],[],[],[],[],[],[],[],None,,
23710001,skill_root,몬스터_데로스 부하_사망 시 대장 SC제거,237100010020005,,[],[],[],[],[],[21000003],[],[],[],[],[],[],None,,Nu_State_Shield_Buff_02_Break
23710002,skill_root,"몬스터_파편 조각_사망 시 대장 SC제거, 주변 피해",237100020020005,,[],[],[],[],[21000005],[21000006],[],[],[],[],[],[],None,,Monster_griffin_Skill01_Hit
25110001,skill_root,몬스터 오우거 공용 평타1,251100010020005,,"[""251100010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110002,skill_root,몬스터 오우거 공용 평타2_횡배기,251100020020005,,"[""251100020020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110003,skill_root,몬스터 오우거 곤봉 기술1_리프 어택,251100030020005,,"[""251100030020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110003,skill_root,몬스터 오우거 곤봉 기술1_리프 어택,251100030020007,,[],[],[],"[""251100030020008""]",[],[],[],[],[],[],[],[],Leap,,
25110004,skill_root,몬스터 오우거 곤봉 기술2_휘두르고 밟기,251100040020005,,"[""251100040020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110004,skill_root,몬스터 오우거 곤봉 기술2_휘두르고 밟기,251100040020007,,[],[],[],"[""251100040020008""]",[],[],[],[],[],[],[],[],Leap,,
25110004,skill_root,몬스터 오우거 곤봉 기술2_휘두르고 밟기,251100040020010,넘어짐 Lv.2,"[""251100040020011""]",[],[],[],[20000702],[],[],[],[],[],[],[],None,,
25110005,skill_root,몬스터 오우거 곤봉 기술3 뛰어 찍기,251100050020005,,"[""251100050020006"",""251100050020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110005,skill_root,몬스터 오우거 곤봉 기술3 뛰어 찍기,251100050020008,,[],[],[],"[""251100050020009""]",[],[],[],[],[],[],[],[],Leap,,
25110006,skill_root,몬스터 오우거 곤봉 기술3_좌우타격,251100060020005,,"[""251100060020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110006,skill_root,몬스터 오우거 곤봉 기술3_좌우타격,251100060020007,,[],[],[],"[""251100060020008""]",[],[],[],[],[],[],[],[],Leap,,
25110006,skill_root,몬스터 오우거 곤봉 기술3_좌우타격,251100060020010,,"[""251100060020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110007,skill_root,몬스터 오우거 곤봉 기술5 발차기,251100070020005,,"[""251100070020006""]",[],[],"[""251100070020007""]",[],[],[],[],[],[],[],[],Push,,
25110008,skill_root,몬스터 오우거 도끼 기술1 베고 찍기,251100080020005,,"[""251100080020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110008,skill_root,몬스터 오우거 도끼 기술1 베고 찍기,251100080020008,,"[""251100080020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110009,skill_root,몬스터 오우거 도끼_기술2 강 배기,251100090020005,,"[""251100090020006""]",[],[],[],[20000001],[],[],[],[],[],[],[],None,,
25110010,skill_root,몬스터 오우거 도끼_기술3_강 찍기,251100100020005,,"[""251100100020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110011,skill_root,몬스터 오우거 도끼_기술4_2회전 배기,251100110020005,,"[""251100110020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110011,skill_root,몬스터 오우거 도끼_기술4_2회전 배기,251100110020007,,[],[],[],"[""251100110020008""]",[],[],[],[],[],[],[],[],Leap,,
25110011,skill_root,몬스터 오우거 도끼_기술4_2회전 배기,251100110020010,,"[""251100110020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110012,skill_root,몬스터 오우거 대검_기술1_찍기,251100120020005,,"[""251100120020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110013,skill_root,몬스터 오우거 대검_기술2_큰 배기,251100130020005,,"[""251100130020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110014,skill_root,"몬스터 오우거 기술3_점프 강찍기,약찍기",251100140020005,,"[""251100140020006""]",[],[],[],[20000007],[],[],[],[],[],[],[],None,,
25110014,skill_root,"몬스터 오우거 기술3_점프 강찍기,약찍기",251100140020007,,[],[],[],"[""251100140020008""]",[],[],[],[],[],[],[],[],Leap,,
25110014,skill_root,"몬스터 오우거 기술3_점프 강찍기,약찍기",251100140020010,,"[""251100140020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110015,skill_root,몬스터 팬텀 지휘관_평타1_대각배기,251100150020005,,"[""251100150020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110016,skill_root,몬스터 팬텀 지휘관_평타2_횡배기,251100160020005,,"[""251100160020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110017,skill_root,몬스터 팬텀 지휘관_평타3_찍기,251100170020005,,"[""251100170020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110018,skill_root,몬스터 팬텀 지휘관_기술1_강한 횡배기,251100180020005,,"[""251100180020006""]",[],[],"[""251100180020007""]",[],[],[],[],[],[],[],[],Push,,
25110019,skill_root,몬스터 팬텀 지휘관_기술3_찍고 점프찍기,251100190020005,,"[""251100190020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110019,skill_root,몬스터 팬텀 지휘관_기술3_찍고 점프찍기,251100190020007,,[],[],[],"[""251100190020008""]",[],[],[],[],[],[],[],[],Leap,,
25110019,skill_root,몬스터 팬텀 지휘관_기술3_찍고 점프찍기,251100190020010,넘어짐 Lv.1,"[""251100190020011""]",[],[],[],[20000701],[],[],[],[],[],[],[],None,,
25110020,skill_root,몬스터 팬텀 지휘관_기술4_양손 강배기 2회,251100200020005,,"[""251100200020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25110020,skill_root,몬스터 팬텀 지휘관_기술4_양손 강배기 2회,251100200020007,,[],[],[],"[""251100200020008""]",[],[],[],[],[],[],[],[],Leap,,
25110020,skill_root,몬스터 팬텀 지휘관_기술4_양손 강배기 2회,251100200020010,,"[""251100200020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25150001,skill_root,몬스터_벌 중독 강타,251500010020005,중독 Lv.1,"[""251500010020006""]",[],[],[],[20000201],[],[],[],[],[],[],[],None,,
25250001,skill_root,몬스터 피 묻은 손 지휘관_3연타,252500010020006,,"[""252500010020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25250001,skill_root,몬스터 피 묻은 손 지휘관_3연타,252500010020010,,"[""252500010020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25250001,skill_root,몬스터 피 묻은 손 지휘관_3연타,252500010020014,,"[""252500010020015""]",[],[],[],[],[],[],[],[],[],[],[],None,,
25250002,skill_root,몬스터 피 묻은 손 지휘관 저주의 손길,252500020020006,저주의 손길,"[""252500020020007""]",[],[],[],[27000001],[],[],[],[],[],[],[],None,,
25310001,skill_root,몬스터 팬텀 지휘관_기술2_주먹 찍기(넉백),253100010020005,넘어짐 Lv.1,"[""253100010020006""]",[],[],[],[20000701],[],[],[],[],[],[],[],None,,
25410001,skill_root,몬스터 팬텀 지휘관_강화_광폭화,254100010020005,,[],[],[],[],[20410003],[],[],[],[],[],[],[],None,,
25550001,skill_root,몬스터 팬텀 지휘관_기술5_당기기,255500010020005,,[],[],[],"[""255500010020006""]",[],[],[],[],[],[],[],[],Pull,,
25610001,skill_root,몬스터 피 묻은 손 지휘관 회복,256100010020005,,[],"[""256100010020006""]",[],[],[],[],[],[],[],[],[],[],None,,
25750001,skill_root,몬스터 오우거 카이팅: 리프 찍기,257500010020005,,"[""257500010020006""]",[],[],[],[20000007],[],[],[],[],[],[],[],None,,
25750001,skill_root,몬스터 오우거 카이팅: 리프 찍기,257500010020007,,[],[],[],"[""257500010020008""]",[],[],[],[],[],[],[],[],Leap,,
29000002,skill_root,NPC_안드리온+마상_피격 시 멈춤 Proc,290000020020005,,[],[],[],[],[29000003],[],[],[],[],[],[],[],None,,
29000006,skill_root,호위부대 피격 시 안드리온 멈춤 Proc,290000060020005,,[],[],[],[],[29000003],[],[],[],[],[],[],[],None,,
29000007,skill_root,누이신전 경비병 피격 시 바로 발각,290000070020005,,[],[],[],[],[29000011],[],[],[],[],[],[],[],None,,
29000010,skill_effect_root,[누이신전] PC에 의해 발생한 몬스터 어그로 디버프,290000100030002,,"[""290000100030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110001,skill_root,놀 대장_평타_우횡배기,291100010020005,,"[""291100010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110002,skill_root,놀 대장_평타_좌횡배기,291100020020005,,"[""291100020020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110003,skill_root,놀 대장_평타_찍기,291100030020005,,"[""291100030020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110004,skill_root,놀 대장_평타_강타,291100040020005,,"[""291100040020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110007,skill_root,몬스터_놀 대장_기술1_올려치기_짧은 점프+찍기,291100070020005,놀 대장_기술1_1_올려치기,"[""291100070020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110007,skill_root,몬스터_놀 대장_기술1_올려치기_짧은 점프+찍기,291100070020008,출혈 Lv.2,"[""291100070020009""]",[],[],[],[20000102],[],[],[],[],[],[],[],None,,
29110011,skill_root,"몬스터_놀 대장_기술2_우,좌 올려배기_찍기",291100110020005,,"[""291100110020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110011,skill_root,"몬스터_놀 대장_기술2_우,좌 올려배기_찍기",291100110020008,,"[""291100110020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110011,skill_root,"몬스터_놀 대장_기술2_우,좌 올려배기_찍기",291100110020011,기절 Lv.2,"[""291100110020012""]",[],[],[],[20000302],[],[],[],[],[],[],[],None,,
29110017,skill_root,"몬스터_놀 대장_기술3_하울링배기,좌우횡배기,짧은 점프,긴 점프",291100170020005,,"[""291100170020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110017,skill_root,"몬스터_놀 대장_기술3_하울링배기,좌우횡배기,짧은 점프,긴 점프",291100170020008,,"[""291100170020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110017,skill_root,"몬스터_놀 대장_기술3_하울링배기,좌우횡배기,짧은 점프,긴 점프",291100170020011,,"[""291100170020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110017,skill_root,"몬스터_놀 대장_기술3_하울링배기,좌우횡배기,짧은 점프,긴 점프",291100170020014,,"[""291100170020015""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110017,skill_root,"몬스터_놀 대장_기술3_하울링배기,좌우횡배기,짧은 점프,긴 점프",291100170020017,기절 Lv.3,"[""291100170020018""]",[],[],[],[20000303],[],[],[],[],[],[],[],None,,
29110018,skill_root,몬스터 오크 족장 평타1 - 회전배기,291100180020005,,"[""291100180020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110018,skill_root,몬스터 오크 족장 평타1 - 회전배기,291100180020008,,"[""291100180020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110019,skill_root,몬스터 오크 족장 평타2 - 상단배기,291100190020005,,"[""291100190020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110020,skill_root,"몬스터 오크 족장 평타3 - 좌상,우하 배기",291100200020005,,"[""291100200020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110020,skill_root,"몬스터 오크 족장 평타3 - 좌상,우하 배기",291100200020008,,"[""291100200020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110022,skill_root,몬스터 오크 족장 평타4 - 배고 찍기,291100220020005,,"[""291100220020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110022,skill_root,몬스터 오크 족장 평타4 - 배고 찍기,291100220020008,,"[""291100220020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110028,skill_root,"몬스터 오크 족장 기술1 - 좌우배기,찍기,강찍기",291100280020005,,"[""291100280020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110028,skill_root,"몬스터 오크 족장 기술1 - 좌우배기,찍기,강찍기",291100280020008,,"[""291100280020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110028,skill_root,"몬스터 오크 족장 기술1 - 좌우배기,찍기,강찍기",291100280020011,출혈 Lv.2,"[""291100280020012""]",[],[],[],[20000102],[],[],[],[],[],[],[],None,,
29110028,skill_root,"몬스터 오크 족장 기술1 - 좌우배기,찍기,강찍기",291100280020014,기절 Lv.2,"[""291100280020015""]",[],[],[],[20000302],[],[],[],[],[],[],[],None,,
29110032,skill_root,"몬스터 오크 족장 기술2 - 강찍기,크게배기,회전배기3타",291100320020005,,"[""291100320020006""]",[],[],[],[20000008],[],[],[],[],[],[],[],None,,
29110032,skill_root,"몬스터 오크 족장 기술2 - 강찍기,크게배기,회전배기3타",291100320020008,,"[""291100320020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110032,skill_root,"몬스터 오크 족장 기술2 - 강찍기,크게배기,회전배기3타",291100320020011,,"[""291100320020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110032,skill_root,"몬스터 오크 족장 기술2 - 강찍기,크게배기,회전배기3타",291100320020014,,"[""291100320020015""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29110032,skill_root,"몬스터 오크 족장 기술2 - 강찍기,크게배기,회전배기3타",291100320020017,,"[""291100320020018""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29250001,skill_root,몬스터_피 묻은 손 간부_저주의 손길,292500010020006,,"[""292500010020007""]",[],[],[],[29000001],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020006,,"[""293100010020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020009,,"[""293100010020010""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020012,,"[""293100010020013""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020015,,"[""293100010020016""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020018,,"[""293100010020019""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020021,,"[""293100010020022""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020024,,"[""293100010020025""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020027,,"[""293100010020028""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020030,,"[""293100010020031""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020033,,"[""293100010020034""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020036,,"[""293100010020037""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310001,skill_root,몬스터 피 묻은 손 간부_범위 피창,293100010020039,,"[""293100010020040""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29310002,skill_root,몬스터 피 묻은 손 간부_밀어내기,293100020020005,,"[""293100020020006""]",[],[],"[""293100020020007""]",[],[],[],[],[],[],[],[],Push,,
29310003,skill_root,몬스터 피 묻은 손 간부_피의 창,293100030020005,,"[""293100030020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
29610001,skill_root,몬스터 피 묻은 손 간부_회복,296100010020005,,[],"[""296100010020006""]",[],[],[],[],[],[],[],[],[],[],None,,
29610001,skill_root,몬스터 피 묻은 손 간부_회복,296100010020008,,[],"[""296100010020009""]",[],[],[],[],[],[],[],[],[],[],None,,
29610001,skill_root,몬스터 피 묻은 손 간부_회복,296100010020011,,[],"[""296100010020012""]",[],[],[],[],[],[],[],[],[],[],None,,
29610001,skill_root,몬스터 피 묻은 손 간부_회복,296100010020014,,[],"[""296100010020015""]",[],[],[],[],[],[],[],[],[],[],None,,
29790001,skill_root,안드리온에 몬스터 소환,297900010020005,,[],[],[],[],[],[],[],"[""297900010020006"",""297900010020007"",""297900010020008"",""297900010020009"",""297900010020010"",""297900010020011""]",[],[],[],[],None,,
29790001,skill_effect_root,안드리온이 몬스터를 소환,297900010030002,,[],[],[],[],[],[],[],"[""297900010030003"",""297900010030004"",""297900010030005"",""297900010030006"",""297900010030007"",""297900010030008""]",[],[],[],[],None,,
29790002,skill_root,안드리온에 호위부대 소환 SC적용,297900020020005,,[],[],[],[],[],[],[],"[""297900020020006"",""297900020020007"",""297900020020008"",""297900020020009"",""297900020020010"",""297900020020011""]",[],[],[],[],None,,
29790002,skill_effect_root,안드리온이 호위부대를 소환,297900020030002,,[],[],[],[],[],[],[],"[""297900020030003"",""297900020030004"",""297900020030005"",""297900020030006"",""297900020030007"",""297900020030008""]",[],[],[],[],None,,
29910001,skill_root,몬스터_놀 대장_기술4_하울링+부하 소환,299100010020005,,[],[],[],[],[20410003],[],[],"[""299100010020006"",""299100010020007"",""299100010020008""]",[],[],[],[],None,,
30110001,skill_root,몬스터 스칼니토스 좌우타격,301100010020005,,"[""301100010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110001,skill_root,몬스터 스칼니토스 좌우타격,301100010020008,,"[""301100010020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110002,skill_root,몬스터 스칼니토스 사슬찌르기,301100020020005,,"[""301100020020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110003,skill_root,몬스터 스칼니토스 꼬리 휘두르기,301100030020005,,"[""301100030020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110004,skill_root,몬스터 스칼니토스 비늘돌진(미사용),301100040020005,,"[""301100040020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110005,skill_root,몬스터 스칼니토스 난폭한 손짓,301100050020005,,"[""301100050020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110005,skill_root,몬스터 스칼니토스 난폭한 손짓,301100050020008,,"[""301100050020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110005,skill_root,몬스터 스칼니토스 난폭한 손짓,301100050020011,,"[""301100050020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110005,skill_root,몬스터 스칼니토스 난폭한 손짓,301100050020014,,"[""301100050020015""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110005,skill_root,몬스터 스칼니토스 난폭한 손짓,301100050020017,,"[""301100050020018""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110005,skill_root,몬스터 스칼니토스 난폭한 손짓,301100050020020,,"[""301100050020021""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110006,skill_root,몬스터 스칼니토스 꼬리 강타,301100060020005,,"[""301100060020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110006,skill_root,몬스터 스칼니토스 꼬리 강타,301100060020008,,"[""301100060020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110006,skill_root,몬스터 스칼니토스 꼬리 강타,301100060020011,,"[""301100060020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110007,skill_root,몬스터 말카바돈 기술6_1 전방 3연타,301100070020005,,"[""301100070020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110007,skill_root,몬스터 말카바돈 기술6_1 전방 3연타,301100070020008,,"[""301100070020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110007,skill_root,몬스터 말카바돈 기술6_1 전방 3연타,301100070020011,,"[""301100070020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110008,skill_root,몬스터 말카바돈 기술6_2 후방감지 타격,301100080020005,,"[""301100080020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110008,skill_root,몬스터 말카바돈 기술6_2 후방감지 타격,301100080020008,,"[""301100080020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110008,skill_root,몬스터 말카바돈 기술6_2 후방감지 타격,301100080020011,,"[""301100080020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110009,skill_root,몬스터 말카바돈 기술7_1 좌측 공격,301100090020005,,"[""301100090020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110010,skill_root,몬스터 말카바돈 기술7_2 우측 공격,301100100020005,,"[""301100100020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110011,skill_root,몬스터 말카바돈 기술8_1 전방 공격,301100110020005,,"[""301100110020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110012,skill_root,"몬스터 말카바돈 기술8_2 후방 강타,3연쇄",301100120020005,,"[""301100120020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110012,skill_root,"몬스터 말카바돈 기술8_2 후방 강타,3연쇄",301100120020009,,[],[],[],[],[],[],[],[],[],[],[90001101],[],None,,
30110012,skill_root,"몬스터 말카바돈 기술8_2 후방 강타,3연쇄",301100120020012,,[],[],[],[],[],[],[],[],[],[],[90001101],[],None,,
30110012,skill_root,"몬스터 말카바돈 기술8_2 후방 강타,3연쇄",301100120020015,,[],[],[],[],[],[],[],[],[],[],[90001101],[],None,,
30110013,skill_root,몬스터 말카바돈 기술9 우측 약손,301100130020005,,"[""301100130020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110014,skill_root,몬스터_부활한 피 묻은 손 간부_평타1,301100140020005,,"[""301100140020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110015,skill_root,몬스터_부활한 피 묻은 손 간부_평타2,301100150020005,,"[""301100150020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110016,skill_root,몬스터_하얀 모래의 페르눈 평타1 집게발 모아 내려찍기,301100160020005,,"[""301100160020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110017,skill_root,몬스터_하얀 모래의 페르눈 평타2 집게발 교차 베기,301100170020005,,"[""301100170020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110018,skill_root,몬스터_하얀 모래의 페르눈 기술1 집게발 일점 폭파,301100180020005,,"[""301100180020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110019,skill_root,몬스터_하얀 모래의 페르눈 기술2 집게발 쓸기,301100190020005,,"[""301100190020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110019,skill_root,몬스터_하얀 모래의 페르눈 기술2 집게발 쓸기,301100190020008,,"[""301100190020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110019,skill_root,몬스터_하얀 모래의 페르눈 기술2 집게발 쓸기,301100190020011,,"[""301100190020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110020,skill_root,몬스터_하얀 모래의 페르눈 기술3 거품분사,301100200020005,,"[""301100200020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110021,skill_root,몬스터_하얀 모래의 페르눈 기술4 지면연타,301100210020005,,"[""301100210020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110021,skill_root,몬스터_하얀 모래의 페르눈 기술4 지면연타,301100210020008,,"[""301100210020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110022,skill_root,몬스터_하얀 모래의 페르눈 기술8 돌진,301100220020005,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
30110022,skill_root,몬스터_하얀 모래의 페르눈 기술8 돌진,301100220020006,,[],[],[],"[""301100220020007""]",[],[],[],[],[],[],[],[],Leap,,
30110023,skill_root,몬스터_영혼을 거두는 모르가리스 평타1 좌로 배기,301100230020005,,"[""301100230020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110024,skill_root,몬스터_영혼을 거두는 모르가리스 평타2 우로 배기,301100240020005,,"[""301100240020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110025,skill_root,몬스터_영혼을 거두는 모르가리스 평타3 강 배기,301100250020005,,"[""301100250020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110026,skill_root,몬스터_영혼을 거두는 모르가리스 기술4 영혼 분쇄,301100260020005,몬스터_공용_느려짐 Lv.3,"[""301100260020006""]",[],[],[],[20000803],[],[],[],[],[],[],[],None,,
30110027,skill_root,몬스터 몬스터 부활한 피 묻은 손 간부_강타,301100270020005,,"[""301100270020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110028,skill_root,몬스터 부활한 피 묻은 손 간부_회전배기,301100280020005,,"[""301100280020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110028,skill_root,몬스터 부활한 피 묻은 손 간부_회전배기,301100280020008,,"[""301100280020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110029,skill_root,몬스터_심연의 코맥 평타1,301100290020005,,"[""301100290020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110030,skill_root,몬스터_심연의 코맥 평타2,301100300020005,,"[""301100300020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30110031,skill_root,몬스터_심연의 코맥 평타3,301100310020005,,"[""301100310020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30150001,skill_root,몬스터 부활한 피 묻은 손 간부_방패 밀치기,301500010020005,기절 Lv.2,"[""301500010020006""]",[],[],[],[20000302],[],[],[],[],[],[],[],None,,
30150001,skill_root,몬스터 부활한 피 묻은 손 간부_방패 밀치기,301500010020007,이동,[],[],[],"[""301500010020008""]",[],[],[],[],[],[],[],[],Leap,,
30150002,skill_root,몬스터_심연의 코맥 기술1 연쇄폭발,301500020020006,,"[""301500020020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30150002,skill_root,몬스터_심연의 코맥 기술1 연쇄폭발,301500020020009,,"[""301500020020010""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30150002,skill_root,몬스터_심연의 코맥 기술1 연쇄폭발,301500020020012,,"[""301500020020013""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30150002,skill_root,몬스터_심연의 코맥 기술1 연쇄폭발,301500020020015,,"[""301500020020016""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30210001,skill_root,몬스터 말카바돈 기술2 화염지대,302100010020006,,[],[],[],[],[],[],[],[],[],[],[90001101],[],None,,
30210001,skill_root,몬스터 말카바돈 기술2 화염지대,302100010020009,,[],[],[],[],[],[],[],[],[],[],[90001101],[],None,,
30210001,skill_root,몬스터 말카바돈 기술2 화염지대,302100010020012,,[],[],[],[],[],[],[],[],[],[],[90001101],[],None,,
30210002,skill_root,몬스터 말카바돈 기술3 화염폭발(대형),302100020020006,,"[""302100020020007""]",[],[],[],"[30350002,20000007]",[],[],[],[],[],[],[],None,,
30210003,skill_root,몬스터 말카바돈 기술4 화염구 2회(중형),302100030020006,,"[""302100030020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
30210003,skill_root,몬스터 말카바돈 기술4 화염구 2회(중형),302100030020010,,"[""302100030020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
