OID,Cid,Comment,StatModifiedCids,CrowdControls,IntervalSkillEffectId,Interval,ApplyEffectImmediately,ProcIds,AuraId,ShieldCid,AtApplyFXName,AtRemoveFXName,StateFXName,MountStateFXName,AnimName,AnimWeaponState,ApplyUiStringKey,ComboUi,PolymorphCid,ReplaceNormalSkillId
1220534,1220534,2T 판금 신발_PVP 피해 감소  Lv.4,[1220534],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1220535,1220535,2T 판금 신발_PVP 피해 감소  Lv.5,[1220535],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1220601,1220601,생존 본능 Lv.1,,,0,,FALSE,[1210601],0,0,,,,,,None,,FALSE,,
1220602,1220602,생존 본능 Lv.2,,,0,,FALSE,[1210602],0,0,,,,,,None,,FALSE,,
1220603,1220603,생존 본능 Lv.3,,,0,,FALSE,[1210603],0,0,,,,,,None,,FALSE,,
1220604,1220604,생존 본능 Lv.4,,,0,,FALSE,[1210604],0,0,,,,,,None,,FALSE,,
1220605,1220605,생존 본능 Lv.5,,,0,,FALSE,[1210605],0,0,,,,,,None,,FALSE,,
1220611,1220611,강철 피부 Lv.1,,,0,,FALSE,[1210611],0,0,,,,,,None,,FALSE,,
1220612,1220612,강철 피부 Lv.2,,,0,,FALSE,[1210612],0,0,,,,,,None,,FALSE,,
1220613,1220613,강철 피부 Lv.3,,,0,,FALSE,[1210613],0,0,,,,,,None,,FALSE,,
1220614,1220614,강철 피부 Lv.4,,,0,,FALSE,[1210614],0,0,,,,,,None,,FALSE,,
1220615,1220615,강철 피부 Lv.5,,,0,,FALSE,[1210615],0,0,,,,,,None,,FALSE,,
1220616,1220616,강철 피부 Lv.1,[1220616],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1220617,1220617,강철 피부 Lv.2,[1220617],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1220618,1220618,강철 피부 Lv.3,[1220618],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1220619,1220619,강철 피부 Lv.4,[1220619],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1220620,1220620,강철 피부 Lv.5,[1220620],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1220621,1220621,천벌의 번개 Lv.1,,,0,,FALSE,[1210621],0,0,,,,,,None,,FALSE,,
1220622,1220622,천벌의 번개 Lv.2,,,0,,FALSE,[1210622],0,0,,,,,,None,,FALSE,,
1220623,1220623,천벌의 번개 Lv.3,,,0,,FALSE,[1210623],0,0,,,,,,None,,FALSE,,
1220624,1220624,천벌의 번개 Lv.4,,,0,,FALSE,[1210624],0,0,,,,,,None,,FALSE,,
1220625,1220625,천벌의 번개 Lv.5,,,0,,FALSE,[1210625],0,0,,,,,,None,,FALSE,,
1220631,1220631,공수 전환 Lv.1,,,0,,FALSE,[1210631],0,0,,,,,,None,,FALSE,,
1220632,1220632,공수 전환 Lv.2,,,0,,FALSE,[1210632],0,0,,,,,,None,,FALSE,,
1220633,1220633,공수 전환 Lv.3,,,0,,FALSE,[1210633],0,0,,,,,,None,,FALSE,,
1220634,1220634,공수 전환 Lv.4,,,0,,FALSE,[1210634],0,0,,,,,,None,,FALSE,,
1220635,1220635,공수 전환 Lv.5,,,0,,FALSE,[1210635],0,0,,,,,,None,,FALSE,,
1220636,1220636,공수 전환 Lv.1,[1220636],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1220637,1220637,공수 전환 Lv.2,[1220637],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1220638,1220638,공수 전환 Lv.3,[1220638],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1220639,1220639,공수 전환 Lv.4,[1220639],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1220640,1220640,공수 전환 Lv.5,[1220640],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1230001,1230001,3T 판금 투구_최대 체력 향상  Lv.1,[1230001],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230002,1230002,3T 판금 투구_최대 체력 향상  Lv.2,[1230002],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230003,1230003,3T 판금 투구_최대 체력 향상  Lv.3,[1230003],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230004,1230004,3T 판금 투구_최대 체력 향상  Lv.4,[1230004],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230005,1230005,3T 판금 투구_최대 체력 향상  Lv.5,[1230005],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230011,1230011,3T 판금 갑옷_최대 체력 향상  Lv.1,[1230011],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230012,1230012,3T 판금 갑옷_최대 체력 향상  Lv.2,[1230012],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230013,1230013,3T 판금 갑옷_최대 체력 향상  Lv.3,[1230013],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230014,1230014,3T 판금 갑옷_최대 체력 향상  Lv.4,[1230014],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230015,1230015,3T 판금 갑옷_최대 체력 향상  Lv.5,[1230015],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230021,1230021,3T 판금 장갑_최대 체력 향상  Lv.1,[1230021],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230022,1230022,3T 판금 장갑_최대 체력 향상  Lv.2,[1230022],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230023,1230023,3T 판금 장갑_최대 체력 향상  Lv.3,[1230023],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230024,1230024,3T 판금 장갑_최대 체력 향상  Lv.4,[1230024],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230025,1230025,3T 판금 장갑_최대 체력 향상  Lv.5,[1230025],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230031,1230031,3T 판금 신발_최대 체력 향상  Lv.1,"[1230031,110001]",,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230032,1230032,3T 판금 신발_최대 체력 향상  Lv.2,"[1230032,110001]",,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230033,1230033,3T 판금 신발_최대 체력 향상  Lv.3,"[1230033,110001]",,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230034,1230034,3T 판금 신발_최대 체력 향상  Lv.4,"[1230034,110001]",,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230035,1230035,3T 판금 신발_최대 체력 향상  Lv.5,"[1230035,110001]",,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230101,1230101,3T 판금 투구_받는 피해 감소 향상  Lv.1,[1230101],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230102,1230102,3T 판금 투구_받는 피해 감소 향상  Lv.2,[1230102],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230103,1230103,3T 판금 투구_받는 피해 감소 향상  Lv.3,[1230103],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230104,1230104,3T 판금 투구_받는 피해 감소 향상  Lv.4,[1230104],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230105,1230105,3T 판금 투구_받는 피해 감소 향상  Lv.5,[1230105],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230111,1230111,3T 판금 갑옷_받는 피해 감소 향상  Lv.1,[1230111],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230112,1230112,3T 판금 갑옷_받는 피해 감소 향상  Lv.2,[1230112],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230113,1230113,3T 판금 갑옷_받는 피해 감소 향상  Lv.3,[1230113],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230114,1230114,3T 판금 갑옷_받는 피해 감소 향상  Lv.4,[1230114],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230115,1230115,3T 판금 갑옷_받는 피해 감소 향상  Lv.5,[1230115],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230121,1230121,3T 판금 장갑_받는 피해 감소 향상  Lv.1,[1230121],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230122,1230122,3T 판금 장갑_받는 피해 감소 향상  Lv.2,[1230122],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230123,1230123,3T 판금 장갑_받는 피해 감소 향상  Lv.3,[1230123],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230124,1230124,3T 판금 장갑_받는 피해 감소 향상  Lv.4,[1230124],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230125,1230125,3T 판금 장갑_받는 피해 감소 향상  Lv.5,[1230125],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230131,1230131,3T 판금 신발_받는 피해 감소 향상  Lv.1,[1230131],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230132,1230132,3T 판금 신발_받는 피해 감소 향상  Lv.2,[1230132],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230133,1230133,3T 판금 신발_받는 피해 감소 향상  Lv.3,[1230133],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230134,1230134,3T 판금 신발_받는 피해 감소 향상  Lv.4,[1230134],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230135,1230135,3T 판금 신발_받는 피해 감소 향상  Lv.5,[1230135],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230201,1230201,3T 판금 투구_체력자연 회복력 향상  Lv.1,[1230201],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230202,1230202,3T 판금 투구_체력자연 회복력 향상  Lv.2,[1230202],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230203,1230203,3T 판금 투구_체력자연 회복력 향상  Lv.3,[1230203],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230204,1230204,3T 판금 투구_체력자연 회복력 향상  Lv.4,[1230204],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230205,1230205,3T 판금 투구_체력자연 회복력 향상  Lv.5,[1230205],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230211,1230211,3T 판금 갑옷_체력자연 회복력 향상  Lv.1,[1230211],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230212,1230212,3T 판금 갑옷_체력자연 회복력 향상  Lv.2,[1230212],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230213,1230213,3T 판금 갑옷_체력자연 회복력 향상  Lv.3,[1230213],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230214,1230214,3T 판금 갑옷_체력자연 회복력 향상  Lv.4,[1230214],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230215,1230215,3T 판금 갑옷_체력자연 회복력 향상  Lv.5,[1230215],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230221,1230221,3T 판금 장갑_체력자연 회복력 향상  Lv.1,[1230221],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230222,1230222,3T 판금 장갑_체력자연 회복력 향상  Lv.2,[1230222],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230223,1230223,3T 판금 장갑_체력자연 회복력 향상  Lv.3,[1230223],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230224,1230224,3T 판금 장갑_체력자연 회복력 향상  Lv.4,[1230224],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230225,1230225,3T 판금 장갑_체력자연 회복력 향상  Lv.5,[1230225],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230231,1230231,3T 판금 신발_체력자연 회복력 향상  Lv.1,[1230231],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230232,1230232,3T 판금 신발_체력자연 회복력 향상  Lv.2,[1230232],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230233,1230233,3T 판금 신발_체력자연 회복력 향상  Lv.3,[1230233],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230234,1230234,3T 판금 신발_체력자연 회복력 향상  Lv.4,[1230234],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230235,1230235,3T 판금 신발_체력자연 회복력 향상  Lv.5,[1230235],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230301,1230301,3T 판금 투구_상태 이상 저항력  Lv.1,[1230301],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230302,1230302,3T 판금 투구_상태 이상 저항력  Lv.2,[1230302],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230303,1230303,3T 판금 투구_상태 이상 저항력  Lv.3,[1230303],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230304,1230304,3T 판금 투구_상태 이상 저항력  Lv.4,[1230304],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230305,1230305,3T 판금 투구_상태 이상 저항력  Lv.5,[1230305],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230311,1230311,3T 판금 갑옷_물리 피해 감소  Lv.1,[1230311],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230312,1230312,3T 판금 갑옷_물리 피해 감소  Lv.2,[1230312],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230313,1230313,3T 판금 갑옷_물리 피해 감소  Lv.3,[1230313],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230314,1230314,3T 판금 갑옷_물리 피해 감소  Lv.4,[1230314],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230315,1230315,3T 판금 갑옷_물리 피해 감소  Lv.5,[1230315],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230321,1230321,3T 판금 장갑_물리 피해 증가 Lv.1,[1230321],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230322,1230322,3T 판금 장갑_물리 피해 증가 Lv.2,[1230322],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230323,1230323,3T 판금 장갑_물리 피해 증가 Lv.3,[1230323],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230324,1230324,3T 판금 장갑_물리 피해 증가 Lv.4,[1230324],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230325,1230325,3T 판금 장갑_물리 피해 증가 Lv.5,[1230325],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230331,1230331,3T 판금 신발_상태 이상 저항력  Lv.1,[1230331],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230332,1230332,3T 판금 신발_상태 이상 저항력  Lv.2,[1230332],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230333,1230333,3T 판금 신발_상태 이상 저항력  Lv.3,[1230333],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230334,1230334,3T 판금 신발_상태 이상 저항력  Lv.4,[1230334],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230335,1230335,3T 판금 신발_상태 이상 저항력  Lv.5,[1230335],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230401,1230401,3T 판금 투구_PVE 피해 증가  Lv.1,[1230401],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230402,1230402,3T 판금 투구_PVE 피해 증가  Lv.2,[1230402],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230403,1230403,3T 판금 투구_PVE 피해 증가  Lv.3,[1230403],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230404,1230404,3T 판금 투구_PVE 피해 증가  Lv.4,[1230404],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230405,1230405,3T 판금 투구_PVE 피해 증가  Lv.5,[1230405],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230411,1230411,3T 판금 갑옷_PVE 피해 감소  Lv.1,[1230411],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230412,1230412,3T 판금 갑옷_PVE 피해 감소  Lv.2,[1230412],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230413,1230413,3T 판금 갑옷_PVE 피해 감소  Lv.3,[1230413],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230414,1230414,3T 판금 갑옷_PVE 피해 감소  Lv.4,[1230414],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230415,1230415,3T 판금 갑옷_PVE 피해 감소  Lv.5,[1230415],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230421,1230421,3T 판금 장갑_PVE 피해 증가  Lv.1,[1230421],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230422,1230422,3T 판금 장갑_PVE 피해 증가  Lv.2,[1230422],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230423,1230423,3T 판금 장갑_PVE 피해 증가  Lv.3,[1230423],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230424,1230424,3T 판금 장갑_PVE 피해 증가  Lv.4,[1230424],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230425,1230425,3T 판금 장갑_PVE 피해 증가  Lv.5,[1230425],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230431,1230431,3T 판금 신발_PVE 피해 감소  Lv.1,[1230431],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230432,1230432,3T 판금 신발_PVE 피해 감소  Lv.2,[1230432],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230433,1230433,3T 판금 신발_PVE 피해 감소  Lv.3,[1230433],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230434,1230434,3T 판금 신발_PVE 피해 감소  Lv.4,[1230434],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230435,1230435,3T 판금 신발_PVE 피해 감소  Lv.5,[1230435],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230501,1230501,3T 판금 투구_PVP 피해 증가  Lv.1,[1230501],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230502,1230502,3T 판금 투구_PVP 피해 증가  Lv.2,[1230502],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230503,1230503,3T 판금 투구_PVP 피해 증가  Lv.3,[1230503],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230504,1230504,3T 판금 투구_PVP 피해 증가  Lv.4,[1230504],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230505,1230505,3T 판금 투구_PVP 피해 증가  Lv.5,[1230505],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230511,1230511,3T 판금 갑옷_PVP 피해 감소  Lv.1,[1230511],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230512,1230512,3T 판금 갑옷_PVP 피해 감소  Lv.2,[1230512],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230513,1230513,3T 판금 갑옷_PVP 피해 감소  Lv.3,[1230513],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230514,1230514,3T 판금 갑옷_PVP 피해 감소  Lv.4,[1230514],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230515,1230515,3T 판금 갑옷_PVP 피해 감소  Lv.5,[1230515],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230521,1230521,3T 판금 장갑_PVP 피해 증가  Lv.1,[1230521],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230522,1230522,3T 판금 장갑_PVP 피해 증가  Lv.2,[1230522],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230523,1230523,3T 판금 장갑_PVP 피해 증가  Lv.3,[1230523],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230524,1230524,3T 판금 장갑_PVP 피해 증가  Lv.4,[1230524],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230525,1230525,3T 판금 장갑_PVP 피해 증가  Lv.5,[1230525],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230531,1230531,3T 판금 신발_PVP 피해 감소  Lv.1,[1230531],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230532,1230532,3T 판금 신발_PVP 피해 감소  Lv.2,[1230532],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230533,1230533,3T 판금 신발_PVP 피해 감소  Lv.3,[1230533],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230534,1230534,3T 판금 신발_PVP 피해 감소  Lv.4,[1230534],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230535,1230535,3T 판금 신발_PVP 피해 감소  Lv.5,[1230535],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
1230601,1230601,생존 본능 Lv.1,,,0,,FALSE,[1210601],0,0,NS_Aura_Metal_Head2T,,,,,None,,FALSE,,
1230602,1230602,생존 본능 Lv.2,,,0,,FALSE,[1210602],0,0,NS_Aura_Metal_Head2T,,,,,None,,FALSE,,
1230603,1230603,생존 본능 Lv.3,,,0,,FALSE,[1210603],0,0,NS_Aura_Metal_Head2T,,,,,None,,FALSE,,
1230604,1230604,생존 본능 Lv.4,,,0,,FALSE,[1210604],0,0,NS_Aura_Metal_Head2T,,,,,None,,FALSE,,
1230605,1230605,생존 본능 Lv.5,,,0,,FALSE,[1210605],0,0,NS_Aura_Metal_Head2T,,,,,None,,FALSE,,
1230611,1230611,강철 피부 Lv.1,,,0,,FALSE,[1210611],0,0,,,,,,None,,FALSE,,
1230612,1230612,강철 피부 Lv.2,,,0,,FALSE,[1210612],0,0,,,,,,None,,FALSE,,
1230613,1230613,강철 피부 Lv.3,,,0,,FALSE,[1210613],0,0,,,,,,None,,FALSE,,
1230614,1230614,강철 피부 Lv.4,,,0,,FALSE,[1210614],0,0,,,,,,None,,FALSE,,
1230615,1230615,강철 피부 Lv.5,,,0,,FALSE,[1210615],0,0,,,,,,None,,FALSE,,
1230616,1230616,강철 피부 Lv.1,[1230616],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1230617,1230617,강철 피부 Lv.2,[1230617],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1230618,1230618,강철 피부 Lv.3,[1230618],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1230619,1230619,강철 피부 Lv.4,[1230619],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1230620,1230620,강철 피부 Lv.5,[1230620],,0,,FALSE,,0,0,NS_Aura_Leather_Armor1,,NS_Aura_Metal_Armor_Buff1,,,None,,FALSE,,
1230621,1230621,천벌의 번개 Lv.1,,,0,,FALSE,[1210621],0,0,,,,,,None,,FALSE,,
1230622,1230622,천벌의 번개 Lv.2,,,0,,FALSE,[1210622],0,0,,,,,,None,,FALSE,,
1230623,1230623,천벌의 번개 Lv.3,,,0,,FALSE,[1210623],0,0,,,,,,None,,FALSE,,
1230624,1230624,천벌의 번개 Lv.4,,,0,,FALSE,[1210624],0,0,,,,,,None,,FALSE,,
1230625,1230625,천벌의 번개 Lv.5,,,0,,FALSE,[1210625],0,0,,,,,,None,,FALSE,,
1230631,1230631,공수 전환 Lv.1,,,0,,FALSE,[1210631],0,0,,,,,,None,,FALSE,,
1230632,1230632,공수 전환 Lv.2,,,0,,FALSE,[1210632],0,0,,,,,,None,,FALSE,,
1230633,1230633,공수 전환 Lv.3,,,0,,FALSE,[1210633],0,0,,,,,,None,,FALSE,,
1230634,1230634,공수 전환 Lv.4,,,0,,FALSE,[1210634],0,0,,,,,,None,,FALSE,,
1230635,1230635,공수 전환 Lv.5,,,0,,FALSE,[1210635],0,0,,,,,,None,,FALSE,,
1230636,1230636,공수 전환 Lv.1,[1230636],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1230637,1230637,공수 전환 Lv.2,[1230637],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1230638,1230638,공수 전환 Lv.3,[1230638],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1230639,1230639,공수 전환 Lv.4,[1230639],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
1230640,1230640,공수 전환 Lv.5,[1230640],,0,,FALSE,,0,0,NS_Aura_Metal_Robe_Cast,,NS_Aura_Metal_Robe1,,,None,,FALSE,,
10000002,10000002,등짐 착용(일반),[10000002],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
10500001,10500001,점령대 버프 발동용,[10500002],,0,0,FALSE,,0,0,,,State_GodBless,,,None,,FALSE,,
10500002,10500002,점령대 버프,[10500002],,0,0,FALSE,,0,0,,,State_GodBless,,,None,,FALSE,,
19999911,19999911,"테스트 무기용 스킬(공속, 이속 버프)","[19999911,19999912]",,0,,FALSE,,0,0,,,NS_State_BowGod1,,,None,,FALSE,,
19999912,19999912,"테스트 무기용 스킬(공격력, 방어력 버프)","[19999921,19999922]",,0,,FALSE,,0,0,,,NS_State_BowGod1,,,None,,FALSE,,
19999913,19999913,테스트 무기용 스킬(참격 피해 증가/참격 피해 감소 버프),"[19999931,19999932]",,0,,FALSE,,0,0,,,NS_State_BowGod1,,,None,,FALSE,,
19999914,19999914,테스트 무기용 스킬(크리티컬 확률/크리티컬 피해/회피율 버프),"[19999941,19999942,12140001]",,0,,FALSE,,0,0,,,NS_State_BowGod1,,,None,,FALSE,,
19999999,19999999,테스트용 강화,"[19999991,19999992,19999993,19999994,19999995]",,0,,FALSE,,0,0,,,,,,None,,FALSE,,
20000000,20000000,몬스터 회귀 버프,[20000000],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
20000001,20000001,몬스터_공용_이동 불가,,[Root],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
20000002,20000002,보스 몬스터 CC면역,[20000041],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
20000003,20000003,자폭합니다.(토템 계열 1회성 발동용),,,20000003,100,FALSE,,0,0,,,,,,None,,FALSE,,
20000004,20000004,어그로 링크 이펙트,,,0,0,FALSE,,0,0,,,Mob_State_AggroLink,,,None,,FALSE,,
20000101,20000101,몬스터_공용_출혈 Lv.1,,,20000101,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000102,20000102,몬스터_공용_출혈 Lv.2,,,20000102,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000103,20000103,몬스터_공용_출혈 Lv.3,,,20000103,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000104,20000104,몬스터_공용_출혈 Lv.4,,,20000104,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000105,20000105,몬스터_공용_출혈 Lv.5,,,20000105,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000106,20000106,몬스터_공용_출혈 Lv.6,,,20000106,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000107,20000107,몬스터_공용_출혈 Lv.7,,,20000107,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000108,20000108,몬스터_공용_출혈 Lv.8,,,20000108,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000109,20000109,몬스터_공용_출혈 Lv.9,,,20000109,1000,FALSE,,0,0,,,,,,None,,FALSE,,
20000110,20000110,몬스터_공용_출혈 Lv.10,,,20000110,1000,FALSE,,0,0,,,,,,None,,FALSE,,
